,Burundi,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Burkina Faso,China,Syrian Arab Republic,Brazil,Lao People's Democratic Republic,Australia & New Zealand,United Republic of Tanzania,Nepal,Ethiopia,Indonesia,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Bangladesh,Malawi,Melanesia,Papua New Guinea,South Africa,Eritrea,New Caledonia,Rwanda,Libya,Mozambique,Yugoslav SFR,Mongolia,Guatemala,French Polynesia,Algeria,Slovenia,Iceland,Senegal,Madagascar,Tajikistan,Ukraine,Norway,Haiti,Bhutan,Guinea,Israel,Saudi Arabia,Dominica,Fiji,Cabo Verde,Chad,Belgium,Switzerland,Sri Lanka,Uruguay,Azerbaijan,Central African Republic,Bosnia and Herzegovina,Réunion,Germany,Malta,Colombia,Latvia,Sudan (former),Portugal,Sweden,Lebanon,Kyrgyzstan,United Kingdom,Occupied Palestinian Territory,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Mauritius,Suriname,France,Togo,Kenya,Poland,"China, mainland",Russian Federation,Nicaragua,Uganda,Luxembourg,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Malaysia,Comoros,Armenia,Dominican Republic,Uzbekistan,South Sudan,El Salvador,Benin,Denmark,Canada,Japan,Afghanistan,Iraq,Turkmenistan,Venezuela (Bolivarian Republic of),Cyprus,Philippines,Morocco,Belize,Bulgaria,United States of America,Iran (Islamic Republic of),Zambia,Democratic Republic of the Congo,Thailand,Pakistan,Kuwait,Cuba,Turkey,Czechia,Argentina,Timor-Leste,Costa Rica,Georgia,India,Guadeloupe,Paraguay,Austria,Niger,Sao Tome and Principe,Czechoslovakia,Ethiopia PDR,Congo,Republic of Korea,Gabon,USSR,Romania,Ecuador,Honduras,Jordan,Mexico,Nigeria,Viet Nam,Ireland,Côte d'Ivoire,Albania,Slovakia,Jamaica,Spain,Yemen,Italy,Polynesia,Panama,Swaziland,Australia,Egypt,Lithuania,Finland,Netherlands,Mauritania,Angola,Guyana,New Zealand,Republic of Moldova,Belgium-Luxembourg
2001,11263.0,1800.0,1800000.0,96960.0,20070.0,275.0,2801800.0,28921.0,346509.0,2320.0,172605.0,62440.0,129000.0,54278.0,207416.0,29000.0,107000.0,22080.0,2200.0,237600.0,88587.0,312.0,122.0,57600.0,2125.0,180.0,99978.0,10000.0,7579.0,-1.0,10836.0,5000.0,95.0,77661.0,14226.0,800.0,295.0,168973.0,18058.0,4955000.0,38300.0,800.0,4179.0,3000.0,6000.0,35820.0,3249.0,10.0,221.0,4779.0,69000.0,26495.0,8070.0,13173.0,113600.0,38352.0,44532.0,210.0,662000.0,1498.0,112000.0,200530.0,80102.0,76025.0,59000.0,16900.0,239000.0,422000.0,4733.0,92040.0,72290.0,-1.0,476300.0,72808.0,1667.0,13.0,344000.0,54066.0,90172.0,2050000.0,2800000.0,9126800.0,1075.0,62400.0,2000.0,193694.0,600598.0,51808.0,203406.0,80480.0,-1.0,1890.0,381.0,127000.0,2920.0,48900.0,-1.0,847.0,525136.0,95525.0,320000.0,246091.0,14000.0,99170.0,4000.0,32090.0,11111.0,22205.0,97784.0,108.0,77829.0,1376100.0,166000.0,1020.0,94665.0,6682.0,105220.0,700.0,12795.0,400000.0,227000.0,83317.0,97.0,4812.0,122000.0,2015200.0,0.0,157.0,54055.0,600.0,2500.0,-1.0,-1.0,507.0,37673.0,18675.0,-1.0,826477.0,56251.0,2616.0,8755.0,54110.0,190400.0,32102.0,21000.0,928236.0,31800.0,20160.0,508.0,162400.0,17627.0,150000.0,95.0,2423.0,1860.0,121000.0,246479.0,497300.0,86500.0,410000.0,312.0,74444.0,1030.0,51605.0,9638.0,-1.0
2002,12177.0,1888.0,1730000.0,94646.0,21480.0,300.0,2801888.0,29700.0,332525.0,1920.0,171610.0,67236.0,135000.0,68324.0,214453.0,28800.0,106000.0,22300.0,2500.0,245318.0,115139.0,254.0,144.0,60000.0,2125.0,100.0,107163.0,10761.0,7772.0,-1.0,10000.0,5000.0,85.0,94866.0,13664.0,800.0,486.0,180683.0,20790.0,4817000.0,36950.0,788.0,4131.0,3139.0,6000.0,35586.0,3471.0,10.0,232.0,4869.0,65300.0,26631.0,13280.0,12969.0,130400.0,35289.0,43820.0,240.0,660000.0,1500.0,130000.0,194568.0,83910.0,69029.0,58000.0,19166.0,251000.0,416000.0,4560.0,84000.0,67943.0,-1.0,472000.0,41904.0,886.0,18.0,331000.0,57967.0,101456.0,1915000.0,2800000.0,8972800.0,1100.0,64000.0,1500.0,192326.0,571631.0,44497.0,197272.0,86789.0,-1.0,2160.0,380.0,121900.0,2684.0,49200.0,-1.0,653.0,500894.0,94000.0,338000.0,234670.0,21000.0,96350.0,4500.0,26190.0,12327.0,22738.0,109404.0,178.0,44631.0,1325400.0,173254.0,1000.0,99681.0,6952.0,115832.0,761.0,13000.0,396000.0,145000.0,69483.0,101.0,3988.0,128000.0,2139520.0,0.0,108.0,50691.0,800.0,2600.0,-1.0,-1.0,420.0,33219.0,19221.0,-1.0,847618.0,53188.0,2622.0,9493.0,56762.0,199750.0,33887.0,21000.0,953870.0,31368.0,19200.0,650.0,157300.0,17834.0,150000.0,85.0,2877.0,1950.0,120000.0,252967.0,310800.0,67900.0,410000.0,327.0,83912.0,975.0,51610.0,8234.0,-1.0
2003,13686.0,1711.0,1660000.0,24065.0,22590.0,365.0,2701711.0,32765.0,317270.0,1920.0,171779.0,72058.0,140000.0,66190.0,234233.0,28800.0,105000.0,24200.0,2810.0,270740.0,144458.0,285.0,145.0,62400.0,2125.0,130.0,106734.0,10000.0,7942.0,-1.0,14000.0,5000.0,80.0,99664.0,13664.0,750.0,486.0,180683.0,23048.0,5094000.0,36000.0,900.0,3422.0,3216.0,6000.0,38646.0,3470.0,10.0,243.0,5001.0,72981.0,26036.0,12670.0,10840.0,144300.0,33319.0,38746.0,360.0,685000.0,1430.0,128000.0,195000.0,85568.0,69026.0,58000.0,19530.0,274500.0,369000.0,3300.0,89340.0,86845.0,-1.0,453000.0,55294.0,829.0,25.0,319000.0,58010.0,103588.0,1775000.0,2700000.0,8806500.0,1125.0,66400.0,1500.0,190648.0,557717.0,47507.0,198800.0,92628.0,-1.0,2020.0,400.0,129100.0,2049.0,52140.0,-1.0,238.0,518367.0,90000.0,320000.0,228440.0,17000.0,73320.0,4500.0,29427.0,11808.0,22654.0,104244.0,73.0,46013.0,1346100.0,183918.0,1124.0,109604.0,6782.0,109700.0,760.0,12400.0,390000.0,135000.0,63903.0,105.0,4361.0,126000.0,2375520.0,0.0,124.0,52618.0,1100.0,2550.0,-1.0,-1.0,480.0,39141.0,19548.0,-1.0,842169.0,62396.0,2912.0,11310.0,57186.0,209100.0,32000.0,20000.0,977643.0,32100.0,18900.0,650.0,145930.0,16870.0,153658.0,80.0,2504.0,2028.0,120000.0,266622.0,305000.0,71700.0,271000.0,342.0,119082.0,947.0,51779.0,7396.0,-1.0
2004,11500.0,1922.0,1520000.0,28355.0,23970.0,375.0,2901922.0,35400.0,315941.0,1920.0,172053.0,101424.0,143000.0,71801.0,226162.0,26500.0,102500.0,25080.0,2868.0,326291.0,131537.0,319.0,160.0,63600.0,1874.0,150.0,108498.0,15860.0,8213.0,-1.0,14000.0,5000.0,82.0,106697.0,12612.0,750.0,384.0,178894.0,22632.0,5039000.0,35500.0,1000.0,5858.0,3363.0,6000.0,47073.0,3655.0,9.0,257.0,5138.0,68027.0,23892.0,11030.0,10632.0,163300.0,35349.0,50373.0,516.0,640000.0,1066.0,120000.0,180000.0,89088.0,65027.0,55000.0,19700.0,244700.0,369000.0,4296.0,83430.0,92107.0,-1.0,325200.0,52539.0,1229.0,35.0,350000.0,57670.0,106394.0,1493000.0,2900000.0,8908000.0,1150.0,68800.0,2000.0,192057.0,585289.0,48282.0,190694.0,98631.0,-1.0,1931.0,348.0,142900.0,2155.0,49810.0,-1.0,259.0,534080.0,102000.0,292000.0,224362.0,20000.0,95880.0,4500.0,37151.0,12347.0,23048.0,105570.0,112.0,35999.0,1248800.0,189645.0,973.0,114990.0,7523.0,112000.0,760.0,13200.0,358000.0,135000.0,58500.0,78.0,5950.0,115000.0,2438240.0,0.0,136.0,53247.0,1300.0,2599.0,-1.0,-1.0,560.0,46728.0,19545.0,-1.0,788000.0,52829.0,3358.0,12120.0,56021.0,221000.0,33000.0,19000.0,1009685.0,30402.0,15600.0,693.0,136300.0,17155.0,170670.0,82.0,2756.0,2010.0,120000.0,267000.0,303800.0,65000.0,279000.0,344.0,240306.0,940.0,52053.0,7676.0,-1.0
2005,10000.0,2218.0,1420000.0,25139.0,23970.0,400.0,2002218.0,34800.0,310923.0,1440.0,171797.0,30236.0,147000.0,69782.0,222128.0,27300.0,102000.0,24900.0,2927.0,373200.0,138450.0,339.0,155.0,67200.0,1297.0,175.0,111234.0,15350.0,6800.0,-1.0,15000.0,5000.0,60.0,105743.0,11836.0,712.0,524.0,177885.0,23120.0,5128000.0,35500.0,922.0,6577.0,2500.0,6000.0,50339.0,3476.0,9.0,220.0,4959.0,70703.0,24973.0,11270.0,10995.0,190100.0,36130.0,50164.0,576.0,602000.0,1066.0,138000.0,180000.0,83820.0,65022.0,51000.0,19500.0,261400.0,389000.0,4400.0,94800.0,78695.0,-1.0,326600.0,35600.0,1180.0,43.0,320000.0,60246.0,97327.0,1480000.0,2000000.0,8362500.0,1175.0,72000.0,2000.0,191078.0,559356.0,48450.0,190694.0,110254.0,-1.0,1792.0,312.0,137800.0,1906.0,52590.0,-1.0,335.0,587361.0,100000.0,300000.0,207628.0,20000.0,84600.0,5000.0,37913.0,12356.0,24103.0,101320.0,101.0,36707.0,1220000.0,163844.0,1000.0,120244.0,7000.0,117500.0,760.0,12500.0,308600.0,128000.0,63000.0,61.0,5396.0,131000.0,2510720.0,0.0,152.0,52608.0,2800.0,2600.0,-1.0,-1.0,510.0,37957.0,19478.0,-1.0,862400.0,54640.0,3707.0,13195.0,52406.0,226100.0,35000.0,20000.0,1045982.0,28569.0,15000.0,718.0,125000.0,17831.0,162014.0,60.0,2590.0,1800.0,120000.0,297371.0,246200.0,55600.0,267000.0,353.0,247916.0,927.0,51797.0,7370.0,-1.0
2006,10285.0,2168.0,1350000.0,26033.0,25080.0,425.0,2652168.0,37298.0,323945.0,1360.0,171792.0,100656.0,151000.0,84846.0,221888.0,28800.0,102000.0,24550.0,3010.0,345000.0,150541.0,349.0,160.0,69600.0,354.0,180.0,99697.0,15000.0,7500.0,-1.0,19000.0,5000.0,65.0,84893.0,11472.0,712.0,500.0,177620.0,24256.0,4976000.0,36100.0,1100.0,6298.0,3050.0,6000.0,51220.0,3898.0,9.0,230.0,4350.0,72138.0,24774.0,10650.0,10346.0,207500.0,37353.0,45206.0,600.0,598000.0,910.0,169000.0,160000.0,83378.0,65053.0,51000.0,20100.0,278500.0,386000.0,4872.0,82115.0,60000.0,2038.0,313700.0,30060.0,1854.0,45.0,309000.0,58467.0,88491.0,1395000.0,2650000.0,8000000.0,1200.0,74400.0,2226.0,193289.0,604936.0,47241.0,-1.0,116562.0,40690.0,1639.0,420.0,132200.0,1932.0,56008.0,-1.0,327.0,498268.0,96533.0,350000.0,212222.0,20000.0,63920.0,4500.0,37941.0,15440.0,26422.0,98529.0,74.0,33641.0,1276228.0,149047.0,1100.0,124978.0,8015.0,133400.0,850.0,27600.0,316000.0,100000.0,63000.0,107.0,4454.0,70000.0,2788480.0,0.0,160.0,54420.0,3240.0,2300.0,-1.0,-1.0,530.0,34421.0,19571.0,-1.0,862400.0,48325.0,3989.0,8858.0,55408.0,228650.0,36000.0,20000.0,1128181.0,24600.0,14400.0,637.0,123000.0,19340.0,160997.0,65.0,2775.0,1886.0,120000.0,231193.0,173900.0,52600.0,204000.0,357.0,113194.0,912.0,51792.0,7576.0,-1.0
2007,11000.0,2698.0,1300000.0,22500.0,25380.0,545.0,2702698.0,43406.0,319908.0,1200.0,159532.0,108212.0,154000.0,71741.0,224825.0,27700.0,93000.0,24800.0,3015.0,402000.0,164034.0,356.0,176.0,72000.0,235.0,170.0,101781.0,15000.0,8500.0,-1.0,20000.0,5000.0,73.0,98270.0,8854.0,712.0,250.0,181914.0,22941.0,5038000.0,36000.0,1150.0,5747.0,4400.0,9600.0,46608.0,3663.0,10.0,225.0,3280.0,72000.0,23439.0,10710.0,8259.0,208428.0,39004.0,42782.0,600.0,565000.0,910.0,119896.0,150000.0,88310.0,65058.0,51000.0,20100.0,274000.0,335000.0,5083.0,83936.0,56500.0,2045.0,305400.0,33431.0,1682.0,41.0,348000.0,62775.0,104691.0,1360000.0,2700000.0,5612700.0,1200.0,26400.0,2426.0,193402.0,622264.0,45414.0,-1.0,120642.0,40586.0,1178.0,519.0,126700.0,1620.0,59700.0,-1.0,363.0,541389.0,103100.0,200000.0,209073.0,20000.0,63920.0,4500.0,34305.0,12536.0,25832.0,106760.0,81.0,32657.0,1193676.0,177482.0,1009.0,130422.0,7575.0,154300.0,850.0,26100.0,305000.0,125000.0,63000.0,204.0,4207.0,65000.0,2873600.0,0.0,154.0,54720.0,1275.0,2000.0,-1.0,-1.0,550.0,37540.0,20383.0,-1.0,1100796.0,45660.0,4364.0,14608.0,51822.0,223550.0,36000.0,37000.0,1115323.0,29400.0,14400.0,419.0,117400.0,23010.0,163698.0,73.0,2819.0,1804.0,110000.0,228369.0,158800.0,55600.0,309000.0,349.0,158106.0,873.0,49532.0,6687.0,-1.0
2008,11000.0,2352.0,1560000.0,21000.0,25920.0,647.0,2752352.0,41826.0,304832.0,1200.0,191831.0,157258.0,200000.0,82141.0,223925.0,28400.0,93000.0,22450.0,2988.0,395000.0,169353.0,309.0,150.0,66000.0,72.0,150.0,100934.0,13440.0,10000.0,-1.0,24000.0,5050.0,70.0,112479.0,8350.0,712.0,750.0,183250.0,23870.0,4930000.0,34400.0,800.0,4918.0,5700.0,10560.0,45929.0,4745.0,9.0,230.0,3782.0,67000.0,24609.0,9780.0,8723.0,213627.0,40555.0,47056.0,540.0,574000.0,910.0,100766.0,137600.0,86634.0,62059.0,51000.0,18900.0,274000.0,338000.0,4968.0,67617.0,62700.0,2072.0,310200.0,25737.0,1650.0,7.0,344000.0,69178.0,104612.0,1220000.0,2750000.0,5902300.0,1300.0,28000.0,2741.0,252416.0,658653.0,38012.0,-1.0,126323.0,39085.0,1178.0,421.0,137200.0,1979.0,62800.0,-1.0,312.0,502942.0,101660.0,200000.0,195950.0,21600.0,38540.0,4500.0,39750.0,8324.0,25990.0,107440.0,88.0,21102.0,1148274.0,153995.0,1233.0,159862.0,8053.0,145000.0,1202.0,34600.0,296000.0,125000.0,63000.0,265.0,4592.0,60000.0,2925280.0,0.0,32.0,53330.0,1969.0,1850.0,-1.0,-1.0,600.0,37396.0,20796.0,-1.0,1042331.0,51508.0,3976.0,9500.0,45677.0,212500.0,37000.0,36000.0,1204376.0,27300.0,14400.0,720.0,121400.0,21497.0,153053.0,70.0,2388.0,2103.0,140000.0,438517.0,145200.0,53100.0,263000.0,312.0,94544.0,950.0,51831.0,6016.0,-1.0
2009,11500.0,2604.0,1490000.0,16425.0,26400.0,684.0,2842604.0,41400.0,316952.0,1344.0,145745.0,139137.0,220000.0,86506.0,245217.0,27300.0,93000.0,23800.0,3370.0,435000.0,182990.0,268.0,168.0,74640.0,85.0,90.0,120622.0,15000.0,12300.0,-1.0,24000.0,5500.0,69.0,130536.0,8250.0,712.0,750.0,185250.0,25411.0,4936000.0,33100.0,1200.0,3750.0,8219.0,10290.0,39811.0,4676.0,10.0,240.0,4681.0,73500.0,24423.0,8320.0,8071.0,203670.0,42101.0,45483.0,610.0,584000.0,911.0,96515.0,109300.0,91885.0,57046.0,49000.0,11131.0,265000.0,339000.0,3055.0,76157.0,52500.0,2048.0,339300.0,24517.0,2338.0,24.0,360000.0,71529.0,104398.0,1355000.0,2840000.0,6410800.0,1300.0,28800.0,2836.0,249121.0,689856.0,39001.0,-1.0,145350.0,38338.0,1948.0,454.0,128000.0,2207.0,70700.0,-1.0,311.0,603712.0,97000.0,200000.0,199498.0,20500.0,26320.0,4500.0,44174.0,7442.0,26043.0,96220.0,89.0,21450.0,1144236.0,146306.0,1414.0,166315.0,9554.0,138500.0,1328.0,11000.0,286000.0,89000.0,64800.0,223.0,3939.0,38000.0,2936480.0,0.0,82.0,52735.0,2000.0,1600.0,-1.0,-1.0,620.0,41913.0,21049.0,-1.0,1042252.0,48377.0,4411.0,15043.0,47006.0,221000.0,36683.0,40000.0,1096350.0,27000.0,14400.0,1103.0,110300.0,23169.0,164596.0,69.0,2976.0,2160.0,90000.0,439118.0,139500.0,77300.0,298000.0,344.0,206880.0,942.0,55745.0,5861.0,-1.0
2010,11000.0,2531.0,1400000.0,16322.0,26280.0,700.0,2902531.0,42421.0,325122.0,940.0,168846.0,163251.0,222000.0,84557.0,246597.0,27900.0,90000.0,24200.0,3195.0,460197.0,180744.0,328.0,149.0,76800.0,81.0,170.0,135594.0,18600.0,13100.0,-1.0,25000.0,5600.0,65.0,141136.0,7280.0,516.0,580.0,210325.0,29376.0,4897000.0,32300.0,1550.0,6317.0,8808.0,11340.0,42370.0,3960.0,9.0,490.0,4606.0,74000.0,24159.0,7590.0,7436.0,197394.0,44040.0,41768.0,578.0,596000.0,911.0,70000.0,109600.0,106008.0,60041.0,53000.0,11500.0,270000.0,340000.0,3792.0,80480.0,57000.0,2180.0,355300.0,26188.0,2906.0,27.0,347000.0,71226.0,99516.0,1016000.0,2900000.0,6939800.0,811.0,29600.0,2344.0,252131.0,689473.0,42701.0,-1.0,154313.0,39189.0,2006.0,473.0,113400.0,2268.0,73283.0,-1.0,300.0,546682.0,96000.0,200000.0,191795.0,20500.0,77080.0,4500.0,48426.0,6436.0,23693.0,98338.0,113.0,25200.0,1197330.0,170290.0,1200.0,175725.0,9526.0,159300.0,1650.0,7600.0,281000.0,82400.0,64800.0,174.0,4380.0,39000.0,2981120.0,0.0,184.0,54842.0,1600.0,1250.0,-1.0,-1.0,666.0,41804.0,22091.0,-1.0,988744.0,48710.0,4565.0,23370.0,57882.0,221000.0,22611.0,40000.0,1116586.0,28500.0,14400.0,1128.0,111700.0,19319.0,158552.0,65.0,2409.0,2220.0,115000.0,502639.0,112100.0,73700.0,242000.0,266.0,209194.0,935.0,53846.0,6253.0,-1.0
2011,15351.0,2048.0,1362000.0,15348.0,26310.0,700.0,2902048.0,40814.0,297554.0,1800.0,144413.0,135540.0,221000.0,95219.0,252645.0,28000.0,90000.0,23300.0,3200.0,430446.0,193115.0,332.0,152.0,78000.0,85.0,170.0,131823.0,19000.0,14240.0,-1.0,25000.0,5600.0,70.0,148373.0,6772.0,505.0,560.0,210250.0,33390.0,5377000.0,31700.0,1800.0,5078.0,9406.0,11400.0,41652.0,4026.0,10.0,522.0,4260.0,58000.0,25380.0,8000.0,7365.0,195561.0,45790.0,45586.0,600.0,548000.0,911.0,70000.0,112800.0,107702.0,58041.0,48000.0,12000.0,260000.0,345000.0,2040.0,62301.0,54800.0,2251.0,396700.0,23088.0,2729.0,27.0,340000.0,106279.0,115624.0,1030000.0,2900000.0,6495700.0,652.0,30400.0,2636.0,260133.0,729485.0,43903.0,-1.0,159414.0,26017.0,2336.0,465.0,114700.0,2498.0,75921.0,-1.0,297.0,601279.0,103000.0,211000.0,196886.0,21000.0,77080.0,4500.0,48697.0,8262.0,23248.0,100669.0,117.0,22500.0,1405362.0,181426.0,1200.0,184196.0,9208.0,185000.0,1700.0,6500.0,286000.0,84400.0,64800.0,183.0,4446.0,38000.0,3051200.0,0.0,256.0,52274.0,2400.0,991.0,-1.0,-1.0,700.0,39930.0,22600.0,-1.0,993412.0,36268.0,5200.0,8304.0,57263.0,222700.0,27585.0,27000.0,1136309.0,27900.0,12600.0,1303.0,103500.0,22418.0,150739.0,70.0,2523.0,2280.0,90000.0,540869.0,114300.0,73000.0,224000.0,280.0,213932.0,1025.0,54413.0,5204.0,-1.0
2012,19743.0,2060.0,1252000.0,15351.0,26400.0,700.0,3102060.0,26927.0,282755.0,828.0,150809.0,163332.0,260000.0,168507.0,283514.0,28000.0,100000.0,24770.0,3500.0,443934.0,206868.0,217.0,156.0,79200.0,85.0,50.0,131823.0,15000.0,15200.0,-1.0,23000.0,4000.0,65.0,172437.0,6614.0,500.0,1000.0,211250.0,35504.0,5873000.0,31500.0,3000.0,3927.0,9699.0,15000.0,39551.0,4039.0,11.0,570.0,5152.0,60000.0,27060.0,9750.0,6379.0,198012.0,50550.0,33524.0,600.0,555000.0,910.0,164571.0,103700.0,-1.0,74038.0,46000.0,15800.0,249000.0,250000.0,5952.0,74364.0,54800.0,2690.0,398600.0,23088.0,2746.0,39.0,353500.0,67241.0,122620.0,1021000.0,3100000.0,6736000.0,880.0,31120.0,2325.0,266149.0,739701.0,38005.0,-1.0,162760.0,25370.0,2738.0,500.0,125000.0,2522.0,77902.0,106008.0,416.0,632561.0,100000.0,203000.0,200336.0,22960.0,78960.0,4500.0,50197.0,6230.0,22948.0,90180.0,66.0,19200.0,1223210.0,158564.0,1200.0,188770.0,7164.0,174400.0,1750.0,5000.0,237000.0,76600.0,63900.0,212.0,3874.0,48000.0,3187520.0,0.0,190.0,50707.0,3432.0,892.0,-1.0,-1.0,700.0,47430.0,23000.0,-1.0,694483.0,49921.0,5395.0,4735.0,52133.0,224400.0,23077.0,32000.0,1149294.0,27300.0,12600.0,1470.0,99000.0,22532.0,150732.0,65.0,2504.0,2280.0,94200.0,659000.0,100700.0,66500.0,234000.0,280.0,211926.0,1075.0,56609.0,5089.0,-1.0
2013,24442.0,2344.0,1262000.0,15465.0,26400.0,416.0,3102344.0,35854.0,290972.0,828.0,150168.0,152508.0,270000.0,176612.0,274808.0,27275.0,120000.0,24280.0,3466.0,461710.0,49324.0,446.0,167.0,76688.0,102.0,269.0,131750.0,14301.0,14000.0,-1.0,23000.0,3000.0,60.0,167108.0,7200.0,600.0,1422.0,198763.0,35000.0,5660000.0,30800.0,2578.0,5249.0,10001.0,20000.0,44390.0,3992.0,10.0,530.0,3694.0,60000.0,21603.0,10630.0,6430.0,195945.0,40573.0,41835.0,746.0,406000.0,910.0,168149.0,100400.0,-1.0,78041.0,46000.0,17352.0,252000.0,350000.0,4096.0,73448.0,54800.0,329.0,373000.0,19654.0,2179.0,51.0,350000.0,100677.0,93840.0,700000.0,3100000.0,6579200.0,875.0,31200.0,3301.0,268175.0,740099.0,45104.0,-1.0,245423.0,25994.0,2712.0,500.0,122700.0,2516.0,79900.0,51340.0,378.0,642236.0,100000.0,205000.0,190801.0,25009.0,78960.0,4500.0,38147.0,6057.0,22837.0,107975.0,107.0,19200.0,1207616.0,158958.0,1585.0,187919.0,6803.0,161900.0,704.0,2600.0,250000.0,60600.0,63900.0,238.0,5024.0,48000.0,3238400.0,0.0,192.0,51322.0,2889.0,802.0,-1.0,-1.0,635.0,41472.0,23785.0,-1.0,729602.0,50550.0,5245.0,9597.0,51529.0,296945.0,22823.0,28500.0,1161129.0,28800.0,12600.0,1617.0,98500.0,22000.0,137609.0,60.0,2193.0,2270.0,92500.0,557000.0,90200.0,64800.0,238000.0,305.0,215000.0,1125.0,57668.0,4869.0,-1.0
2014,24442.0,2344.0,1250000.0,15465.0,26400.0,416.0,3102344.0,35854.0,290972.0,828.0,138470.0,152506.0,270000.0,202141.0,274441.0,27275.0,120000.0,24280.0,3466.0,461710.0,49324.0,446.0,167.0,76688.0,102.0,269.0,131750.0,14301.0,14000.0,-1.0,23000.0,3000.0,60.0,167108.0,7200.0,600.0,1422.0,198763.0,35000.0,5600000.0,30000.0,2578.0,5249.0,10617.0,25000.0,44390.0,3992.0,10.0,530.0,3694.0,60000.0,21603.0,10630.0,6430.0,184974.0,48449.0,34337.0,746.0,500000.0,910.0,168149.0,100400.0,-1.0,78045.0,46000.0,17352.0,252000.0,350000.0,4096.0,73448.0,54800.0,329.0,373000.0,13907.0,2057.0,51.0,350000.0,100677.0,94486.0,700000.0,3100000.0,6788000.0,875.0,31200.0,3301.0,268175.0,740099.0,47793.0,-1.0,249959.0,25994.0,2712.0,444.0,186000.0,2516.0,79900.0,51340.0,378.0,642241.0,100000.0,205000.0,198223.0,25009.0,78960.0,4500.0,38147.0,6057.0,22902.0,107975.0,107.0,19200.0,1253429.0,158958.0,1585.0,184526.0,6803.0,161900.0,704.0,2600.0,250000.0,88000.0,63900.0,167.0,5024.0,34000.0,3238400.0,0.0,192.0,51322.0,2889.0,692.0,-1.0,-1.0,635.0,41472.0,23967.0,-1.0,729602.0,50550.0,5245.0,9597.0,51529.0,296945.0,22823.0,28500.0,1177010.0,1000.0,12600.0,1617.0,98500.0,22000.0,144135.0,60.0,2193.0,2270.0,92500.0,557000.0,90200.0,64800.0,238000.0,305.0,215000.0,1125.0,45970.0,4869.0,-1.0
