,Ecuador,Iran,Antigua and Barbuda,Morocco,Costa Rica,North Korea,Albania,Turkey,Anguilla,Togo,Ukraine,Brazil,Cote d'Ivoire,Ghana,Botswana,Macao,Chad,Palestine,Yemen,Fiji,Colombia,South Korea,Tunisia,Turks and Caicos Islands,New Caledonia,Malaysia,Philippines,Pakistan,Bolivia,Cambodia,Hungary,Indonesia,Burundi,India,Syria,Namibia,South Africa,Jordan,Niger,Romania,Gabon,Norway,Japan,Luxembourg,Kyrgyzstan,Russia,Bahrain,China,Bhutan,Sweden,Azerbaijan,Bosnia and Herzegovina,Paraguay,Tanzania,Sudan,Martinique,Uganda,Mali,Panama,Nauru,Taiwan,United Arab Emirates,Dominica,Portugal,Rwanda,Yugoslavia,Qatar,Cyprus,Iceland,Lesotho,Comoros,Uruguay,Cook Islands,Suriname,Saint Lucia,Zimbabwe,Cuba,Montserrat,British Virgin Islands,Saudi Arabia,Thailand,United States,Chile,France,South Sudan,Denmark,New Zealand,Saint Helena,Malta,Micronesia (country),Finland,French Polynesia,Madagascar,Haiti,Papua New Guinea,Equatorial Guinea,Greece,Bulgaria,Czech Republic,Angola,Italy,Zambia,Tonga,Lebanon,Guinea-Bissau,Ireland,Lithuania,Libya,Gibraltar,Nepal,Oman,Poland,Tajikistan,Switzerland,Netherlands,Samoa,Slovakia,Burkina Faso,Belgium,Sao Tome and Principe,Argentina,Estonia,Grenada,Venezuela,Croatia,Egypt,Moldova,Eritrea,Cape Verde,Dominican Republic,Uzbekistan,Andorra,Saint Vincent and the Grenadines,Bahamas,Mongolia,Guatemala,Mauritius,El Salvador,Jamaica,Latvia,Liberia,Seychelles,Belarus,Cameroon,Armenia,Greenland,Palau,Serbia,Belize,Malawi,Singapore,Afghanistan,Laos,Djibouti,Iraq,Sri Lanka,Germany,Nigeria,Marshall Islands,Tuvalu,Guinea,Congo,Democratic Republic of Congo,Ethiopia,Kuwait,Vanuatu,Bermuda,Zanzibar,United Kingdom,Guadeloupe,Central African Republic,Somalia,Austria,Honduras,Niue,Maldives,Reunion,Guyana,Gambia,Spain,Saint Pierre and Miquelon,Vietnam,Kenya,Faeroe Islands,Solomon Islands,Mexico,Australia,Canada,French Guiana,Kiribati,Bangladesh,Mozambique,Timor,Algeria,Montenegro,Kazakhstan,Peru,Czechoslovakia,Liechtenstein,Slovenia,Wallis and Futuna,Trinidad and Tobago,Cayman Islands,Mauritania,Aruba,Sierra Leone,Benin,Macedonia,Georgia,Swaziland,Christmas Island,Puerto Rico,Nicaragua,Barbados,Curacao,Senegal,Myanmar,Falkland Islands,Turkmenistan,Israel
1960,1.76527,37.42299,0.0367,3.64431,0.49178,23.83665,2.02584,16.83429,,0.06606,,46.94664,0.46242,1.46433,,0.05138,0.05505,,,0.19451,16.42325,12.56241,1.72857,,0.86245,,8.34191,,1.00558,0.23488,45.40891,21.42179,,120.68061,3.22593,,98.01469,0.74501,0.02936,53.49392,0.13212,13.11291,232.9716,11.52747,,,0.57619,781.36502,,49.26241,,,0.30461,0.79639,1.36157,0.16882,0.42205,0.12111,0.99824,,11.89814,0.01101,0.01101,8.23181,,,0.17616,0.88814,1.21477,,0.01101,4.32326,,0.43306,0.01468,,13.71112,,,2.6791,3.71771,2893.061,13.50193,271.44054,,29.80407,11.55316,,0.34131,,15.11673,0.0367,0.40003,0.28626,0.17983,0.02202,9.41355,22.3136,,0.5505,109.44674,,0.01101,2.58368,0.01835,11.18983,,0.69363,0.04771,0.08074,,199.93059,,19.53908,73.56515,0.01468,,0.04404,91.07472,0.01101,48.85504,,0.02202,57.11621,,16.06726,,,0.02202,1.04228,,,0.01101,0.41104,1.29551,1.34689,0.17983,0.62023,1.47167,,0.16515,,,0.27158,,0.22387,0.01468,,0.04404,,1.3946,0.41471,0.08074,0.04037,8.27218,2.26072,815.40427,3.40943,,,0.41104,0.22387,2.32311,0.35232,7.80976,,0.15781,0.03303,584.7778,0.15781,0.08808,0.08441,30.84635,0.61656,,,0.0734,0.6606,0.01835,48.96881,0.0367,5.94907,2.42954,0.05872,0.01101,63.16804,88.27451,193.05301,0.02202,,,1.88638,,6.1656,,,8.18043,130.95661,,,,2.58368,0.01101,0.0367,,0.71565,0.16148,,,0.03303,,,0.53215,0.17249,,0.82942,2.71947,0.19451,,6.47388
1961,1.64783,36.57155,0.04771,3.7801,0.49178,26.47905,2.28274,17.37745,,0.09175,,49.24406,0.55417,1.34689,,0.06973,0.05138,,,0.16882,18.23256,14.47448,1.76894,,0.88814,,8.73093,,1.04228,0.28626,49.01652,26.04599,,130.50887,3.06812,,102.29758,0.97989,0.05505,55.8207,0.16515,13.36247,283.34969,11.60087,,,1.77261,552.5185,,48.89174,,,0.36333,0.67161,1.38726,0.17249,0.40737,0.11744,1.10467,,12.55507,0.01101,0.01101,9.09793,,,0.16148,0.86612,1.09366,,0.01101,4.12508,,0.42939,0.01835,,12.19174,,,3.57458,4.15077,2882.86207,14.48549,281.44129,,31.76018,11.77703,,0.2936,,14.95158,0.05872,0.35599,0.29727,0.20185,0.02202,9.83193,25.99461,,0.45508,124.65155,,0.01101,2.68644,0.02936,12.37524,,1.19642,0.05138,0.08074,,207.60456,,20.4052,75.95065,0.01835,,0.09175,92.86935,0.01101,51.22219,,0.01835,51.97087,,17.1022,,,0.02202,1.03127,,,0.01101,0.54683,1.3946,1.40928,0.18717,0.58353,2.13227,,0.16148,,,0.28259,,0.2936,0.05138,,0.0367,,2.09557,0.49178,0.11377,0.04404,8.72726,2.33779,836.33795,4.11774,,,0.61656,0.26791,2.35981,0.34131,9.98974,,0.17616,0.03303,589.42035,0.17616,0.08808,0.08808,31.88863,0.73767,,,0.08441,0.73767,0.02202,53.72146,0.04771,6.16927,2.40385,0.11377,0.01468,65.35903,90.66368,194.34118,0.02202,0.00734,,2.63506,,6.07018,,,8.65019,142.13543,,,,4.60585,0.01101,0.04771,,0.28993,0.12845,,,0.00367,,,0.56151,0.19451,,0.81474,2.59469,0.15414,,7.07576
1962,1.56709,37.49272,0.10276,3.0828,0.5505,30.74726,2.46624,21.64933,,0.08808,,53.73981,0.5872,1.43497,,0.09542,0.08441,,,0.23121,19.45834,17.29304,1.7983,,0.56518,,10.35674,,1.101,0.30828,50.60196,23.01457,0.04404,143.58508,3.20758,,105.85381,1.04962,0.06606,63.9314,0.08808,14.08913,293.46054,11.5605,,,1.59278,440.71929,,51.36899,,,0.39269,0.72666,1.48635,0.17249,0.42939,0.13946,1.19275,,14.19556,0.01835,0.01101,9.31079,0.08441,,0.19084,0.90649,1.20009,,0.01101,4.01498,,0.49545,0.01835,,14.18088,0.00367,0.00367,6.26102,5.03891,2989.65173,16.73887,298.95086,,36.9569,11.21919,,0.3303,,16.82328,0.04771,0.39636,0.30461,0.19818,0.02202,10.17324,30.76194,,1.18174,146.57613,,0.01101,2.85893,0.04037,13.13126,,1.04962,0.05505,0.08808,,216.99242,,24.17429,83.42644,0.01835,,0.08441,98.19819,0.01101,53.73981,,0.02569,54.15085,,18.61057,,,0.01835,1.24413,,,0.01101,0.72666,1.97446,1.38359,0.25323,0.64959,2.12126,,0.25323,,,0.28993,,0.26424,0.05138,,0.06973,,2.58001,0.68996,0.13212,0.04771,9.03921,2.56533,884.75259,4.1838,,,0.6606,0.23855,2.17631,0.39636,14.30199,0.04037,0.15781,0.04037,593.84637,0.18717,0.0734,0.10643,33.93282,0.70097,,,0.09175,0.67895,0.02569,60.10359,0.03303,7.55653,2.62772,0.11744,0.01468,63.86167,94.99061,207.355,0.02202,0.01101,,1.98914,,5.67382,,,9.97873,151.46824,,,,7.24458,0.01101,0.06239,,0.32663,0.13579,,,,,,0.6606,0.26057,,0.81474,2.88462,0.04771,,7.94922
1963,1.7983,41.37558,0.08441,3.9636,0.60188,32.89054,2.08456,22.68794,,0.10643,,55.66289,0.6239,1.7249,,0.10643,0.09175,,,0.24222,21.27499,21.12085,1.94877,,0.62023,,11.49444,,1.21477,0.38902,56.32716,22.80171,0.04771,154.20973,3.61495,,109.9165,1.22211,0.08808,69.58687,0.0734,14.99562,325.48863,11.45774,,,1.19642,437.05296,,55.417,,,0.41104,0.7707,1.68086,0.20919,0.43306,0.17616,1.18541,,15.14242,0.02202,0.01468,10.03378,0.08441,,6.14358,0.98723,1.30652,,0.01101,4.32326,,0.53215,0.02202,,13.05052,0.00367,0.00367,6.95098,5.57473,3121.78274,17.37011,334.29296,,40.74067,12.23945,,0.41104,,19.37393,0.06606,0.46242,0.24956,0.2569,0.02569,12.26881,34.43928,,1.15238,164.91512,,0.01101,3.03142,0.04771,13.47257,,1.46433,0.05505,0.09909,,231.40818,,29.12879,91.30226,0.02202,,0.08808,105.86849,0.00734,50.12486,,0.01468,56.25009,,21.57226,,,0.01468,1.25147,,,0.01468,0.70831,1.60379,1.52305,0.20919,1.12669,2.40018,,0.35599,0.00734,,0.30094,,0.3303,0.05505,,0.06239,,3.40209,0.70831,0.1468,0.06606,9.40254,2.53597,947.18663,5.35453,,,0.6973,0.23488,2.29742,0.42205,17.03981,0.03303,0.15047,0.03303,604.31688,0.20552,0.0734,0.10276,37.02296,0.71198,,,0.11377,0.61656,0.02936,58.87047,0.0367,7.04273,2.85893,0.12478,0.01468,66.41599,101.11217,211.2819,0.02569,0.01835,,1.66251,,5.4316,,,10.24297,159.33305,,,,1.31019,0.01101,0.08808,,0.37067,0.12111,,,,,,0.8441,0.19084,,0.86245,2.63873,0.04771,,8.21713
1964,2.14695,47.5999,0.09175,4.42602,0.67528,35.68708,2.0185,26.35794,,0.13212,,56.78224,0.76336,1.6515,,0.12845,0.09909,,,0.42572,21.7264,22.23653,2.75984,,1.101,,12.84867,,1.48268,0.34131,62.45239,22.41269,0.04771,150.77094,4.37097,,119.75577,1.24413,0.09542,72.17422,0.19084,16.20305,359.61229,12.31652,,,1.60012,437.2805,,60.4816,,,0.43306,1.00558,1.86069,0.23488,0.49178,0.17616,1.24413,0.02936,16.94439,0.01835,0.01468,11.03202,0.0367,,6.27937,1.00191,1.31019,,0.01101,4.56181,,0.60555,0.02202,4.4774,14.30566,0.00734,0.00734,7.05374,7.4868,3258.65906,17.53893,345.58555,,43.22526,13.11658,,0.49912,,22.87144,0.06606,0.48444,0.30094,0.26791,0.02569,13.23402,42.89863,,1.22578,176.10128,3.28098,0.01101,3.26997,0.05872,14.24327,,0.66427,0.05505,0.15047,0.01101,243.31366,,28.18927,96.94672,0.02569,,0.1101,103.74723,0.01101,55.77299,,0.02202,56.65012,,25.5432,,,0.02936,1.75059,,,0.01835,1.08632,2.04786,1.77261,0.30828,1.23312,4.07003,,0.48444,0.00734,,0.33764,,0.31562,0.05872,,0.08441,0.3303,3.7067,0.84043,0.17249,0.08441,9.08325,2.2754,970.66362,7.28128,,,0.70097,0.26791,1.97813,0.40737,25.35603,0.06239,0.20185,0.02936,608.853,0.21653,0.0734,0.13579,38.9754,0.72299,,,0.12478,0.64959,0.02936,64.46355,0.04771,7.72535,2.82957,0.12111,0.01835,74.33952,109.06873,237.99583,0.02936,0.01835,,2.14328,,5.65547,,,12.27615,165.82161,,,,3.79845,0.01101,0.11744,,0.30461,0.14313,,,0.01101,,,0.95053,0.17983,,0.92484,2.8626,0.01101,,9.15665
1965,2.27907,53.80954,0.15047,4.26454,0.84777,44.30424,2.17631,27.41123,,0.13212,,56.4446,1.1744,1.70655,,0.13212,0.10643,,,0.34498,22.90447,25.02573,2.46624,,1.23312,,13.99371,,1.51204,0.4037,61.34405,24.71011,0.0367,166.10787,3.68101,,128.36559,1.42396,0.09175,78.78756,0.21653,16.42325,387.23638,12.21376,,,1.22945,476.36233,,62.67993,,,0.5505,1.13036,2.42954,0.24589,0.62757,0.19818,1.53039,0.03303,17.88391,0.02202,0.01468,11.60821,0.04771,,6.29772,1.15238,1.39827,,0.01468,5.52702,,0.79639,0.02569,5.21874,14.62128,0.00367,0.00734,4.22417,7.45744,3393.69671,17.78115,352.14017,,44.37397,13.71112,,0.47343,,25.34869,0.08441,0.55784,0.30461,0.30461,0.02936,17.03981,46.35577,,1.18908,189.9225,3.91956,0.01101,3.32135,0.06606,13.74415,,1.01659,0.04771,0.17983,0.02569,247.42406,,30.39494,100.58002,0.02936,,0.10276,105.52718,0.01101,58.91451,,0.02202,60.83759,,27.66446,,,0.02569,1.54874,,,0.01468,1.31753,1.95978,1.97813,0.30461,1.04228,2.99472,,0.55784,0.00734,,0.31195,,0.34498,0.06606,,0.08441,0.34865,2.5323,1.00925,0.17983,0.12111,19.32989,2.66075,961.83727,11.77336,,,0.6973,0.24589,2.47358,0.64592,35.44853,0.04771,0.17983,0.03303,623.1293,0.20552,0.08808,0.13212,38.21938,0.75235,,,0.15047,1.07898,0.02936,71.17598,0.04037,8.2575,2.46991,0.13579,0.02569,75.3084,121.06596,252.36021,0.0367,0.01101,,2.00749,,6.60233,,,11.97521,161.57542,,,,5.20039,0.01101,0.16148,,0.28259,0.15047,,,0.08074,,,0.78171,0.20552,,1.69554,2.73048,0.01101,,12.9551
1966,2.4222,64.21399,0.34865,5.47197,0.99457,47.68798,2.55432,31.57301,,0.17983,,64.35712,1.29551,1.44231,,0.15047,0.08441,,,0.32296,23.52103,30.03895,2.88829,,1.51204,,16.13699,,1.69187,0.46976,61.78445,23.4146,0.04771,171.90647,4.92147,,128.46101,1.58544,0.13579,84.25219,0.38168,19.57945,420.08655,11.63023,,,0.64959,523.21722,,72.65132,,,0.5138,1.34322,2.64607,0.27158,0.734,0.19084,1.65884,0.03303,19.50605,0.02569,0.01468,11.86144,0.04404,,6.28304,1.24413,1.49736,,0.01835,5.40958,,1.09733,0.02936,6.05183,15.19747,0.00734,0.01101,6.41883,9.48695,3564.79211,18.80875,347.51964,,50.1689,14.02674,,0.41471,,29.5435,0.12111,0.57986,0.30461,0.34131,0.02569,18.66562,48.80733,,1.55608,214.42342,3.50485,0.01101,3.6333,0.06606,15.12407,,2.63139,0.05505,0.19084,0.02936,252.88502,,31.55466,103.73989,0.02569,,0.10276,105.2923,0.01101,63.19006,,0.02936,57.07584,,26.58548,,,0.02202,1.67352,,,0.01835,1.09366,1.95611,1.74325,0.27525,1.30652,3.5232,,0.61289,0.00734,,0.34498,,0.38902,0.06606,,0.08074,0.42939,0.67528,1.09366,0.23488,0.13946,27.72685,2.66442,953.14671,12.9184,,,0.71932,0.30828,2.40752,0.82575,35.18062,0.07707,0.20185,0.02936,619.07028,0.25323,0.08441,0.13946,39.29102,0.8074,,,0.17983,1.18174,0.03303,77.79299,0.04404,8.78965,2.68644,0.13946,0.02569,80.9969,120.43105,259.53139,0.04404,0.01101,,2.1286,,8.43733,,,13.26705,160.66526,,,,4.05902,0.01835,0.17983,,0.30094,0.11377,,,0.20185,,,0.96154,0.26791,,1.72123,2.81122,0.01101,,13.60836
1967,2.59469,67.99776,0.56518,5.42059,0.87713,52.48834,2.68277,33.55114,,0.19818,,66.24717,1.49002,1.49736,,0.16515,0.11744,,,0.35599,24.7358,35.18062,3.09014,,1.47534,,18.24724,,1.89372,0.41838,58.87781,24.58166,0.04771,172.3799,4.61319,,133.99537,1.41662,0.13212,92.20508,1.01292,19.34457,490.28264,11.36966,,,1.00558,433.58848,,69.05839,,,0.48811,1.72857,3.18923,0.29727,0.81107,0.22387,1.69921,0.04771,22.02,0.9175,0.02202,12.41928,0.04037,,6.69408,1.36524,1.44598,,0.01835,4.88844,,1.33588,0.03303,5.30315,15.76265,0.00734,0.00367,25.52852,12.17706,3698.73243,19.27484,372.31416,,49.11561,13.6524,,0.52114,,28.64068,0.13946,0.8441,0.26057,0.43673,0.02569,19.55009,55.21148,,0.99457,234.61943,4.79669,0.01468,3.57458,0.04771,16.42692,,18.52249,0.06239,0.21286,0.13579,259.49469,,32.5896,106.8704,0.02569,,0.10276,107.56036,0.01101,65.59758,,0.0367,65.86916,,19.69322,,,0.01835,1.57076,,,0.01835,1.70655,2.15429,1.98547,0.49912,1.15972,3.87185,,0.61289,0.00734,,0.45875,,0.41838,0.0734,,0.12111,0.367,3.06078,1.2845,0.31929,0.08808,18.40872,2.95068,937.91988,12.84867,,,0.72666,0.32296,2.29375,1.07531,25.46246,0.08441,0.21286,0.03303,593.00227,0.28993,0.09175,0.22754,39.99933,0.87713,,,0.21286,1.32487,0.03303,86.58998,0.05138,7.83912,2.70479,0.16882,0.03303,90.17557,129.37117,282.12758,0.06973,0.02202,,1.87537,,8.44834,,,13.66708,160.33129,,,,4.64255,0.01468,0.19818,,0.25323,0.14313,,,0.22754,,,1.08265,0.33764,,0.70097,3.62229,0.01835,,13.55331
1968,3.1195,82.47224,0.9909,5.63345,1.03861,59.37693,3.07546,36.34401,,0.19451,,77.48471,1.76527,1.76527,,0.16882,0.12478,,,0.39636,26.62585,37.27252,3.60027,,1.84234,,22.26956,,2.17998,0.49178,61.20459,27.60941,0.05505,187.48929,5.96742,,138.19752,1.50837,0.16148,100.27174,1.96345,21.15755,563.02571,12.27982,,,1.10467,469.31226,,77.74895,,,0.59087,1.62214,3.10849,0.30828,0.98356,0.19818,2.02217,0.04771,24.19631,1.24413,0.02202,13.02116,0.05505,,7.08677,1.62581,1.59645,,0.01835,4.88844,,1.45332,0.0367,6.38947,16.04891,0.00734,0.01468,29.12879,17.11321,3834.4894,21.24196,384.9463,,53.36914,13.49826,0.00367,0.63858,,33.34195,0.15414,0.91383,0.26424,0.50279,0.02936,22.33929,59.57511,,1.67352,249.69946,4.57649,0.01468,3.70303,0.06239,17.8362,,30.16373,0.06606,0.25323,0.16148,276.29962,,36.05775,113.64522,0.02936,,0.10276,118.65477,0.01468,69.13913,,0.04037,65.68933,,22.92282,,,0.02936,2.35247,,,0.02202,1.63315,2.48459,2.14328,0.63858,1.26248,3.88653,,0.88447,0.00734,,0.50646,,0.54316,0.07707,,0.10276,0.38902,5.42426,1.22578,0.16882,0.12111,19.73359,3.24428,986.5694,6.63903,,,0.74868,0.45141,3.37273,1.72857,22.4604,0.06239,0.22387,0.03303,607.46574,0.27892,0.1835,0.15414,42.38483,1.22578,,,0.21653,1.33221,0.0367,97.23665,0.04037,8.40063,2.82223,0.1835,0.0367,94.06577,134.73304,303.78792,0.08441,0.03303,,2.78186,,9.06857,,,14.51485,167.74469,,,,4.04434,0.02202,0.23488,,0.38535,0.15414,,,0.27892,,,1.23312,0.4404,,,2.93233,,,13.82122
1969,3.5966,83.18422,1.25881,5.83163,1.14871,64.19564,3.24795,38.83961,,0.24222,,84.38431,2.08823,1.69187,,0.16882,0.16148,,,0.43306,28.07183,42.55732,3.86084,,1.55975,,22.87878,,2.55065,1.34689,62.47074,33.41902,0.0734,190.88037,7.24825,,143.39791,1.7616,0.19084,111.74049,1.43497,22.2402,654.49312,13.20466,,,1.27349,577.70938,,86.5386,,,0.52114,1.77628,4.18747,0.3303,1.17807,0.16148,2.0552,0.06606,26.3506,20.54099,0.01835,14.62495,0.05872,,7.17852,1.67352,1.26615,,0.01835,5.60042,0.01101,1.52305,0.06239,6.75647,17.27469,0.00734,0.01835,35.33109,14.57357,4028.04153,22.57417,413.59799,,59.45033,14.28364,,0.65326,,37.96615,0.16148,0.85144,0.31562,0.55784,0.04404,25.49549,66.43067,,2.7892,270.22944,4.27922,0.01101,4.35629,0.05872,18.52983,,35.58065,0.06606,0.40003,0.23488,293.8936,,38.12763,116.00503,0.02936,,0.12111,123.71937,0.01468,77.39296,,0.04771,69.05472,,19.71157,,,0.0367,2.65708,,,0.02936,1.74692,2.68644,2.28274,0.57252,1.19275,4.27555,,1.27349,0.00734,,0.57252,,0.40737,0.13212,,0.13579,0.38168,7.21155,0.94319,0.31929,0.08441,22.6439,4.32326,1053.89555,12.12201,,,0.74868,0.50279,3.65532,1.66985,26.85339,0.04404,0.19818,0.02202,629.37197,0.31195,0.18717,0.16148,44.72996,1.17807,,,0.22387,1.36891,0.04771,96.9614,0.03303,8.51807,3.13418,0.21286,0.0367,102.37098,142.37398,307.65243,0.08441,0.01101,,3.24428,,11.28525,,,15.31491,178.07941,,,,3.90855,0.04404,0.27525,,1.10834,0.20185,,,0.30461,,,1.28817,0.48077,,0.49178,3.21859,,,14.83047
1970,4.28656,91.94818,0.46242,7.29963,1.25147,73.61286,3.74707,42.67476,,0.27525,,93.83823,2.44422,2.62772,,0.20552,0.12478,,,0.52114,28.42782,53.82789,3.74707,,2.39651,14.61394,24.80186,,2.48826,1.1744,70.0603,35.85223,0.06239,195.30272,6.66472,,149.88647,1.55975,0.21653,120.21085,2.08456,28.03513,769.4522,13.75883,,,2.59469,772.24874,0.00367,92.45464,,,0.74501,1.76894,4.85908,0.36333,1.44598,0.20185,2.20567,0.06606,28.79849,15.25986,0.02569,15.27087,0.05872,,7.57488,1.70655,1.39093,,0.02936,5.74722,0.01101,1.61113,0.06606,8.16942,18.68764,0.01468,0.01835,45.32817,15.38831,4332.44601,24.68442,439.3724,,62.15145,14.20657,,0.66427,,40.42872,0.19451,0.97255,0.38535,0.69363,0.0367,24.1853,61.289,,3.58559,296.98374,3.77276,0.02569,3.95259,0.06973,19.42898,,32.35839,0.06973,0.22754,0.23488,304.69074,,40.32963,142.05102,0.02936,,0.14313,125.72319,0.01468,82.80254,,0.04404,74.62211,,21.70438,,,0.0367,3.11216,,,0.02936,2.57634,2.85159,2.30109,0.49912,1.4313,4.99854,,1.45332,0.02936,,0.63858,,0.38168,0.13579,,0.12111,0.45508,18.22522,1.67352,0.57252,0.13946,23.9284,3.60027,1027.88993,21.55758,,,0.79272,0.57252,2.7158,1.65517,25.06243,0.04037,0.22754,,653.59764,0.30461,0.20919,0.21653,50.73408,1.39093,0.00367,,0.31929,1.58177,0.04771,117.02529,0.0367,28.2223,3.08647,0.2569,0.04037,114.16636,147.73952,341.76508,0.10276,0.02202,,2.98738,,15.08737,,,17.7995,204.16944,,,,9.00618,0.0367,0.42939,,0.87346,0.28259,,,0.367,0.06973,,1.40561,0.42939,,1.31019,4.62053,0.01101,,16.59207
1971,4.22784,101.8058,0.42572,8.20979,1.53039,107.64844,4.35629,47.77239,,0.31562,,102.71963,2.70846,2.29742,,0.22754,0.15047,,,0.5505,30.3509,58.66495,4.21683,,2.4222,16.69116,27.60941,,3.06445,0.24956,69.33731,39.01944,0.0734,206.03747,8.89241,,168.70623,1.65884,0.23121,125.93238,2.84792,27.22039,798.19564,13.212,,,3.04243,877.3502,0.00367,84.65956,,,0.63491,2.46624,4.98753,0.53582,1.44231,0.22754,2.6057,0.08808,31.54732,21.20159,0.02569,16.41958,0.06239,,9.16032,1.88638,1.47534,,0.02936,5.81328,0.01101,1.71756,0.06973,8.74928,19.62349,0.01468,0.02202,59.8577,19.26383,4360.33434,27.11763,462.81269,,57.10887,15.07269,,0.6606,,40.61589,0.22754,1.0276,0.4037,0.82575,0.06606,27.83695,64.35345,,3.4131,311.84357,3.79478,0.01835,5.34352,0.0734,22.51545,,21.66401,0.08074,0.19818,2.09557,313.50241,,41.97746,140.99039,0.0367,,0.15047,121.62747,0.01101,89.01218,,0.04771,62.61387,,23.06595,,,0.0367,3.52687,,,0.02936,6.73812,3.03876,2.44422,0.39636,1.51204,5.75823,,1.52672,0.03303,,0.81107,,0.46976,0.16515,,0.14313,0.50279,16.60675,1.89739,0.42205,0.16148,28.88657,3.20024,1039.35501,32.30701,,,0.81474,0.68629,2.96536,1.85335,27.16167,0.05872,0.23121,,661.40373,0.34131,0.1835,0.18717,52.19841,1.33221,0.00367,0.00367,0.3303,1.50103,0.05505,128.78764,0.04771,24.54863,3.68835,0.26057,0.04771,126.44251,152.89954,352.89619,0.10276,0.02936,,3.61862,,18.68397,,,18.62892,214.20689,,,,8.1107,0.04404,0.40003,,0.80373,0.2936,,,0.40003,0.08441,,1.50837,0.48444,,1.35423,5.10864,0.01101,,16.26177
1972,4.59851,106.20246,0.37434,8.05565,1.76527,89.67278,5.64813,53.90129,,0.40003,,114.45629,3.01674,2.42587,0.02202,0.23121,0.12111,,,0.57986,31.50695,60.38618,4.74164,,1.70655,17.92795,26.46437,18.94454,3.57458,0.11744,69.48778,43.37573,0.0734,218.02736,7.77306,,171.8661,1.91941,0.25323,132.53104,2.74149,29.45175,854.07139,13.5056,,,3.68468,932.33781,0.00367,84.8504,,,0.71565,2.16897,5.38389,0.78538,1.38359,0.24589,2.80388,0.07707,35.95499,23.47332,0.02569,18.36468,0.06606,,10.79347,2.40752,1.48635,,0.02936,6.08119,0.01101,1.74692,0.07707,8.23181,20.81624,0.01468,0.02202,70.40161,21.85485,4568.68758,28.21496,481.12232,,59.69255,16.21039,,0.84043,,44.19781,0.21653,1.28817,0.39269,1.26982,0.08808,31.5987,66.22515,,4.51043,329.23937,4.07003,0.02202,5.73254,0.06606,22.07138,,15.24518,0.0734,0.26791,2.0919,330.22293,,43.00873,157.92377,0.0367,,0.16148,130.94193,0.01101,90.23062,,0.04771,62.62855,,25.53219,,,0.05138,4.67925,,,0.0367,6.4959,3.28465,2.71213,0.68996,1.68086,6.29405,,1.50837,0.04404,,0.86245,,0.55417,0.17249,,0.15781,0.54683,22.25855,1.53406,0.48811,0.19084,29.57653,3.54522,1043.8581,41.45999,,,0.83309,0.66427,3.02408,1.40928,27.65712,0.06239,0.25323,,649.01748,0.37801,0.16882,0.23488,56.23908,1.53773,0.00367,0.00367,0.34865,1.56342,0.06606,145.14483,0.06973,23.07696,3.87552,0.23488,0.05505,132.56774,157.61549,381.44879,0.10276,0.02569,3.51219,3.303,,28.37277,,,18.18852,216.20704,,,,8.25016,0.05505,0.44774,,0.67895,0.38902,,,0.38168,0.08441,,1.60746,0.50279,,1.45699,4.90312,0.01101,,16.94806
1973,5.26645,129.70147,0.3303,9.64843,2.04786,97.50823,5.29581,59.53474,,0.4037,,132.57141,3.21125,2.47725,0.05138,0.22387,0.16148,,,0.63124,33.7273,73.15411,4.83339,,2.60203,17.52792,31.56934,20.05288,3.46081,0.12845,73.12842,49.17433,0.0734,224.52693,7.90151,,173.67541,2.20567,0.3303,145.07877,5.31783,30.54908,916.49809,14.18088,,,5.52702,969.33508,0.00367,87.43775,,,0.86979,3.18923,5.4316,0.95053,1.18174,0.26791,3.24428,0.08441,40.33697,30.65551,0.02569,20.01985,0.06973,,12.478,2.50294,1.75426,,0.02936,5.78025,0.01101,2.11025,0.08074,9.28877,22.41636,0.01468,0.02569,95.21448,24.47523,4774.09748,27.67547,517.02226,,59.31454,18.21788,,0.8074,,49.42756,0.20919,1.07531,0.42205,1.34689,0.02936,37.2872,68.88223,,4.88477,354.61008,4.59484,0.02569,7.17852,0.1101,22.87878,,14.59926,0.08441,0.42205,2.11392,336.40321,,46.30072,165.78124,0.0367,,0.16882,138.98657,0.01468,94.14284,,0.05505,66.55545,,23.81463,,,0.06239,5.97109,,,0.04037,7.87949,3.48283,2.93967,0.67895,1.97079,8.30521,,1.48268,0.04771,,0.89915,,0.55784,0.17616,,0.1468,0.57252,21.23829,1.64049,0.51747,0.17983,30.67019,3.69202,1088.39355,49.6184,,,0.80373,1.22211,3.19657,1.75426,24.26237,0.05505,0.42572,,660.57431,0.40737,0.16148,0.26424,60.21369,1.51204,0.00367,0.00367,0.38535,1.80564,0.06239,155.49423,0.04037,25.11748,3.92323,0.25323,0.06606,144.41083,171.1321,381.93323,0.11744,0.0367,4.55814,3.56724,,38.34416,,,19.77396,217.12454,,,,9.40621,0.05872,0.46976,,0.53949,0.38168,,,0.37067,0.06973,,1.83133,0.48077,,1.55241,4.11407,0.01468,,19.32622
