,USSR,Eritrea,Australia & New Zealand,Australia,Pakistan,Slovakia,Democratic Republic of the Congo,Ethiopia,Kenya,Romania,Serbia,Zambia,Botswana,Somalia,Tunisia,Albania,Brazil,Chad,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,Hungary,Argentina,Colombia,New Caledonia,India,Malta,Lesotho,Ecuador,Swaziland,Madagascar,Poland,Canada,Turkey,Jordan,Belgium-Luxembourg,Angola,Ethiopia PDR,Estonia,Melanesia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,France,Republic of Korea,Egypt,Nigeria,Sudan,Mali,United Arab Emirates,Montenegro,Lebanon,Syrian Arab Republic,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,United States of America,Spain,"China, mainland",Cyprus,Peru,Rwanda,Lithuania,Cameroon,Netherlands,Guatemala,South Sudan,Austria,Bhutan,Turkmenistan,Norway,Iraq,Czechia,United Republic of Tanzania,Burundi,Belgium,Nepal,Luxembourg,Libya,Bangladesh,Italy,Qatar,Germany,Uganda,Sweden,Uzbekistan,China,Finland,Republic of Moldova,Armenia,Sudan (former),Morocco,Mongolia,Chile,Honduras,Uruguay,Denmark,Zimbabwe,Kyrgyzstan,Malawi,Algeria,"China, Taiwan Province of",Israel,Japan,Belarus,Afghanistan,Switzerland,Thailand,Namibia,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Bosnia and Herzegovina,Yemen,Oman,Serbia and Montenegro,New Zealand,Russian Federation,Portugal,Bolivia (Plurinational State of),Paraguay,Venezuela (Bolivarian Republic of),Latvia,Ukraine,Kuwait,South Africa,Mauritania,Tajikistan,Ireland,Croatia,Bulgaria,Myanmar,Occupied Palestinian Territory
2002,,4365.0,10433498.0,10132000.0,18226500.0,1554424.0,8440.0,1444434.0,307215.0,4420995.0,,75000.0,395.0,959.0,422200.0,295300.0,3105660.0,4000.0,2700.0,3500.0,145000.0,174868.0,3910244.0,15427820.0,40795.0,10.0,72766304.0,10000.0,26250.0,8845.0,322.0,10000.0,9304000.0,15961300.0,19508000.0,43771.0,,4000.0,,148420.0,10.0,267170.0,2039000.0,,38939196.0,5834.0,6624868.0,54000.0,,4621.0,116.0,,119000.0,4775440.0,3236183.0,,12450000.0,12699975.0,43703968.0,6822160.0,90290000.0,12900.0,186853.0,7434.0,1217600.0,663.0,1056640.0,9072.0,,1434210.0,4582.0,2326000.0,261500.0,2589000.0,3866470.0,77000.0,8290.0,1675000.0,1258045.0,71656.0,125000.0,1606000.0,7547763.0,25.0,20817740.0,14000.0,2088100.0,4967400.0,90290262.0,568600.0,1116180.0,289170.0,247000.0,3358680.0,123064.0,1820387.0,1045.0,205800.0,4056240.0,195000.0,1162567.0,1520.0,1501803.0,262.0,177275.0,827800.0,1017000.0,2686000.0,517600.0,826.0,10489.0,2436443.0,199675.0,15973000.0,1692818.0,272280.0,131733.0,1421.0,2245200.0,301498.0,50609100.0,413038.0,119102.0,536754.0,183.0,519500.0,20556000.0,727.0,2437745.0,500.0,544565.0,867200.0,988175.0,4122765.0,106000.0,54308.0
2003,,4755.0,26452500.0,26132000.0,19183300.0,930363.0,8490.0,1618093.0,378665.0,2479052.0,,135000.0,339.0,966.0,1984000.0,259900.0,6153500.0,2890.0,3800.0,3500.0,161000.0,122920.0,2941248.0,12399040.0,46571.0,19.0,65760800.0,9600.0,21805.0,11052.0,336.0,8896.0,7858160.0,23048600.0,19008200.0,42526.0,,3941.0,,144885.0,19.0,225490.0,1703000.0,,30474736.0,10011.0,6844692.0,58000.0,,7626.0,15.0,,116300.0,4912993.0,2715800.0,,13439565.0,11537400.0,63803256.0,6290100.0,86488000.0,14280.0,190453.0,15305.0,1204100.0,680.0,1130100.0,8000.0,,1191380.0,4763.0,2487000.0,349477.0,2329000.0,2637890.0,74000.0,8092.0,1640364.0,1344192.0,68648.0,125000.0,1506710.0,6229453.0,28.0,19259812.0,15000.0,2256200.0,5436800.0,86488264.0,679000.0,102414.0,220977.0,332000.0,5146840.0,160362.0,1797080.0,1000.0,326000.0,4701382.0,122427.0,1013718.0,1502.0,2964852.0,264.0,184300.0,855900.0,795594.0,3480000.0,435700.0,886.0,10289.0,2524278.0,225414.0,14288000.0,1509560.0,160734.0,103794.0,1210.0,1396100.0,320500.0,34104288.0,149581.0,112930.0,715000.0,152.0,468400.0,3599300.0,509.0,1546840.0,600.0,660222.0,794100.0,609258.0,2003937.0,122000.0,44947.0
2004,,9052.0,22224112.0,21905112.0,19499800.0,1764846.0,8540.0,1614441.0,379425.0,7812428.0,,82858.0,305.0,1000.0,1722000.0,253400.0,5818846.0,0.0,5000.0,9000.0,175000.0,146829.0,6006820.0,14710175.0,43471.0,10.0,72156200.0,10452.0,16216.0,10214.0,340.0,8916.0,9892482.0,24795500.0,21000000.0,13166.0,,3946.0,,196634.0,10.0,356825.0,2092097.0,,39692940.0,12623.0,7177855.0,62000.0,,8942.0,20.0,,136800.0,4537459.0,2321200.0,,14568481.0,9936932.0,58697040.0,7096724.0,91952000.0,9930.0,170411.0,16772.0,1430200.0,698.0,1223900.0,9700.0,,1718820.0,4191.0,2600000.0,406800.0,1832000.0,5042523.0,67000.0,7493.0,1913177.0,1387191.0,79978.0,125000.0,1253380.0,8638721.0,22.0,25427210.0,15000.0,2412300.0,5377510.0,91952238.0,782300.0,861030.0,299900.0,435000.0,5539840.0,135622.0,1921652.0,1007.0,532600.0,4758500.0,247048.0,998248.0,1668.0,2730700.0,238.0,154300.0,860300.0,1120912.0,2390000.0,539300.0,921.0,8262.0,2775678.0,185834.0,15473000.0,1573006.0,318986.0,103265.0,1200.0,2761200.0,319000.0,45412712.0,292884.0,116037.0,800000.0,517.0,499900.0,17520200.0,509.0,1687000.0,797.0,631328.0,1019200.0,850000.0,3961178.0,150000.0,46340.0
2005,,21559.0,25491946.0,25173000.0,21612300.0,1607868.0,8590.0,2176603.0,368879.0,7340664.0,,136833.0,247.0,1200.0,1626700.0,260000.0,4658790.0,3603.0,6200.0,9000.0,193000.0,141293.0,5088219.0,16139170.0,43963.0,15.0,68636896.0,10951.0,13797.0,8429.0,323.0,10054.0,8771434.0,25748100.0,21500000.0,34363.0,,4000.0,,263408.0,15.0,333888.0,2044149.0,,36885504.0,7678.0,8140960.0,66000.0,,4805.0,24.0,,143700.0,4668750.0,3015177.0,,14307970.0,11198400.0,57241992.0,4026694.0,97445000.0,9249.0,178460.0,21942.0,1379400.0,716.0,1174686.0,11339.0,,1453072.0,11306.0,2834000.0,395400.0,2228000.0,4145039.0,102000.0,7756.0,1768410.0,1442442.0,71745.0,125000.0,975985.0,7717129.0,21.0,23692700.0,15000.0,2246800.0,6057200.0,97445196.0,801300.0,1056690.0,265700.0,416000.0,3043080.0,73419.0,1851940.0,1062.0,454100.0,4887200.0,229089.0,950076.0,1730.0,2414728.0,196.0,200800.0,874700.0,1174763.0,4266000.0,531200.0,939.0,11015.0,2648472.0,190137.0,14863000.0,1527026.0,248332.0,112963.0,865.0,2009690.0,318946.0,47697520.0,81554.0,131198.0,620000.0,517.0,676500.0,18699200.0,509.0,1905000.0,500.0,618467.0,802700.0,601748.0,3478066.0,156000.0,44720.0
2006,,21570.0,11083426.0,10821628.0,21276800.0,1342693.0,8640.0,2219075.0,329193.0,5526190.0,1875335.0,93958.0,216.0,960.0,1250600.0,230900.0,2484848.0,1865.0,8400.0,7796.0,199000.0,134449.0,4376235.0,12721976.0,26399.0,17.0,69354496.0,10500.0,6085.0,7577.0,340.0,10000.0,7059671.0,25265400.0,20010000.0,22928.0,,4000.0,,219590.0,17.0,293326.0,1778170.0,,35363600.0,5810.0,8274230.0,71000.0,,8565.0,26.0,2497.0,153400.0,4932000.0,3378116.0,,14663745.0,13460500.0,49216040.0,5521582.0,108466000.0,7518.0,191082.0,19549.0,809800.0,735.0,1184400.0,1610.0,,1396300.0,9100.0,3260000.0,356985.0,2086000.0,3506252.0,110000.0,8007.0,1661958.0,1394126.0,75603.0,104000.0,735000.0,7181720.0,20.0,22427900.0,18000.0,1967400.0,6099300.0,108466271.0,684100.0,691417.0,152900.0,669000.0,6326760.0,127757.0,1403689.0,1056.0,611200.0,4801600.0,241924.0,840299.0,1999.0,2687930.0,271.0,131200.0,837200.0,1075238.0,3363000.0,543700.0,1000.0,12858.0,2630394.0,69700.0,14747000.0,1460303.0,232496.0,149173.0,775.0,,261798.0,44926880.0,249600.0,143677.0,800000.0,220.0,598300.0,13947300.0,510.0,2105000.0,574.0,640339.0,801000.0,804601.0,3301880.0,140000.0,42390.0
2007,,27274.0,13913812.0,13569378.0,23294700.0,1379643.0,8690.0,2463064.0,322320.0,3044460.0,1863811.0,115843.0,72.0,970.0,1442800.0,249500.0,4114060.0,8393.0,10000.0,7000.0,195000.0,133339.0,3986708.0,14662945.0,36778.0,18.0,75806704.0,12000.0,3956.0,9243.0,325.0,11000.0,8317265.0,20054000.0,17234000.0,20997.0,,4000.0,,345726.0,18.0,218100.0,1629072.0,,32763500.0,7351.0,7379000.0,44000.0,,8585.0,30.0,1969.0,116200.0,4041100.0,3515392.0,,15886600.0,16466870.0,55820360.0,6436359.0,109298000.0,10712.0,181552.0,24633.0,1390700.0,755.0,1018000.0,1556.0,,1399341.0,8879.0,2700000.0,401100.0,2202800.0,3938924.0,82800.0,7987.0,1577342.0,1515139.0,70469.0,104000.0,737000.0,7170181.0,32.0,20828076.0,19000.0,2255700.0,6197400.0,109298296.0,796800.0,406484.0,254233.0,803000.0,1582630.0,109560.0,1095872.0,1064.0,697143.0,4519200.0,149110.0,708877.0,4605.0,2318963.0,296.0,158921.0,910100.0,1396550.0,4484000.0,543000.0,1015.0,12163.0,2558000.0,74900.0,13221000.0,1305458.0,257112.0,218520.0,947.0,,344434.0,49367972.0,135800.0,167095.0,800000.0,213.0,807300.0,13937700.0,260.0,1905000.0,2000.0,649300.0,713400.0,812347.0,2390610.0,155000.0,39799.0
2008,,5391.0,21763526.0,21420176.0,20958800.0,1819480.0,8740.0,2314489.0,336688.0,7180980.0,2095400.0,113242.0,104.0,1000.0,919000.0,335000.0,6027131.0,8100.0,12500.0,8775.0,175000.0,160297.0,5630833.0,16486532.0,39191.0,14.0,78570200.0,14500.0,3720.0,8144.0,393.0,10000.0,9274920.0,28611100.0,17782000.0,7835.0,,4000.0,,342500.0,14.0,291719.0,1939300.0,,39006372.0,10359.0,7977051.0,53000.0,,13116.0,30.0,2856.0,143700.0,2139300.0,4019400.0,,7956647.0,12538200.0,68016096.0,6714300.0,112464000.0,2472.0,206936.0,67869.0,1722500.0,777.0,1366162.0,1510.0,,1689688.0,5828.0,2200000.0,453300.0,1255000.0,4631502.0,43360.0,8094.0,1850406.0,1572065.0,97760.0,104000.0,844000.0,8855440.0,30.0,25988564.0,19000.0,2202200.0,6146500.0,112464292.0,787500.0,1286330.0,225734.0,587000.0,3769450.0,209830.0,1237691.0,1071.0,1356600.0,5018700.0,31000.0,746200.0,2386.0,1111033.0,292.0,75734.0,881200.0,2045237.0,2623000.0,548097.0,1028.0,14581.0,1985556.0,80300.0,17227000.0,1645790.0,240533.0,170446.0,1070.0,,343350.0,63765140.0,203300.0,199990.0,799632.0,226.0,989600.0,25885400.0,260.0,2130000.0,4000.0,659096.0,993000.0,858333.0,4632210.0,173173.0,31826.0
2009,,26142.0,22059464.0,21656000.0,24033000.0,1537905.0,8790.0,3075644.0,219301.0,5202526.0,2067555.0,195456.0,0.0,950.0,1653600.0,333100.0,5055525.0,5000.0,15000.0,8600.0,169000.0,136904.0,4419163.0,8508156.0,24349.0,12.0,80679400.0,13800.0,7420.0,11314.0,420.0,9034.0,9789586.0,26847600.0,20600000.0,12484.0,,4000.0,,342520.0,12.0,271117.0,1830000.0,,38332200.0,18782.0,8522995.0,80000.0,,15132.0,45.0,3044.0,111400.0,3701784.0,4116161.0,,13484465.0,17052000.0,60365728.0,4804772.0,115115000.0,14690.0,226265.0,72479.0,2100200.0,800.0,1402040.0,1619.0,,1523368.0,4481.0,1700000.0,278049.0,1700390.0,4358073.0,82370.0,8583.0,1909768.0,1343862.0,90903.0,105000.0,849046.0,6534746.0,49.0,25192350.0,20000.0,2277900.0,6637700.0,115115364.0,887000.0,736660.0,198080.0,641695.0,6371430.0,388122.0,1145290.0,1079.0,1844416.0,5940400.0,12000.0,1056656.0,2590.0,2953117.0,364.0,132963.0,674200.0,1979000.0,5064000.0,549919.0,1046.0,12448.0,1152447.0,53900.0,14076000.0,2096203.0,255848.0,222129.0,1874.0,,403464.0,61739752.0,124145.0,201508.0,1066800.0,200.0,1036400.0,20886400.0,84.0,1958000.0,3414.0,1088591.0,690000.0,936076.0,3976852.0,182056.0,30000.0
2010,,23814.0,22582891.0,22138000.0,23310800.0,1185286.0,8841.0,2855682.0,511994.0,5811810.0,1630404.0,172256.0,0.0,1001.0,822000.0,294900.0,6171250.0,1698.0,17870.0,5836.0,160000.0,153481.0,3745190.0,9016373.0,15147.0,10.0,80803600.0,14051.0,20119.0,7605.0,450.0,9042.0,9487800.0,23299600.0,19674000.0,22125.0,,4000.0,,327600.0,10.0,243137.0,1663070.0,,38207000.0,39116.0,7177399.0,117762.0,,23788.0,29.0,2465.0,83000.0,3083100.0,3676707.0,,13499996.0,9638400.0,60062408.0,5941197.0,115181000.0,18889.0,219454.0,77193.0,1710400.0,900.0,1369553.0,1493.0,,1517805.0,4873.0,1200000.0,331358.0,2748840.0,4161600.0,62370.0,9034.0,1849584.0,1556539.0,83474.0,132940.0,901490.0,6849858.0,36.0,24106744.0,20000.0,2143000.0,6730400.0,115186178.0,724400.0,744160.0,183464.0,403000.0,4876140.0,345458.0,1523921.0,1087.0,1300700.0,5059900.0,18000.0,813300.0,2341.0,2605178.0,5178.0,112324.0,571300.0,1739110.0,4532000.0,524017.0,1102.0,13528.0,1349389.0,48400.0,14878000.0,1272340.0,145412.0,265432.0,2286.0,,444891.0,41507580.0,82578.0,241397.0,1401987.0,357.0,1035400.0,16851300.0,162.0,1430000.0,2413.0,1033144.0,669000.0,681017.0,4094600.0,184006.0,17380.0
2011,,22720.0,27793338.0,27410076.0,25213800.0,1631112.0,8841.0,2916334.0,268482.0,7131590.0,2076237.0,237332.0,0.0,1007.0,1605500.0,292800.0,5690043.0,1723.0,20350.0,3114.0,127000.0,153575.0,4107000.0,16067929.0,12754.0,12.0,86874000.0,14435.0,20065.0,5938.0,553.0,10000.0,9339200.0,25288000.0,21800000.0,19801.0,,4000.0,,360400.0,12.0,256103.0,1857500.0,,35994000.0,43677.0,8407126.0,165000.0,,33842.0,41.0,2446.0,125000.0,3858331.0,3627511.0,,8677966.0,22732070.0,54418808.0,6876657.0,117410000.0,24898.0,214140.0,90684.0,1869000.0,950.0,1175275.0,1467.0,,1781837.0,6266.0,1300000.0,284558.0,2808900.0,4913048.0,112658.0,9787.0,1687749.0,1745811.0,76839.0,166000.0,972085.0,6641807.0,26.0,22782700.0,23000.0,2253100.0,6526955.0,117414034.0,974800.0,794783.0,224082.0,292000.0,6017821.0,435889.0,1575822.0,1095.0,2016300.0,4831000.0,23000.0,799841.0,1850.0,2554926.0,4034.0,122024.0,746300.0,2132369.0,3388000.0,553150.0,1136.0,16300.0,1184454.0,96800.0,15257000.0,1641000.0,210004.0,232339.0,2126.0,,383262.0,56239992.0,51003.0,182927.0,1463881.0,383.0,937000.0,22323600.0,171.0,2005000.0,2888.0,726880.0,929000.0,782499.0,4458492.0,172571.0,17840.0
2012,,23442.0,30393622.0,29905008.0,23473400.0,1275302.0,8776.0,3434706.0,441944.0,5297748.0,2399225.0,253522.0,0.0,1000.0,1523300.0,300000.0,4418388.0,8750.0,17653.0,5666.0,74000.0,188065.0,4010990.0,14683475.0,8990.0,18.0,94880000.0,14380.0,10516.0,7450.0,700.0,10000.0,8607600.0,27205200.0,20100000.0,19205.0,,3836.0,,484700.0,18.0,214963.0,1837072.0,,37886000.0,37014.0,8795483.0,100000.0,324000.0,40071.0,62.0,2151.0,150000.0,3609096.0,3274337.0,,8816001.0,9841300.0,61677384.0,5189828.0,121023200.0,22923.0,226218.0,75913.0,2998900.0,800.0,1302002.0,1537.0,-1.0,1275498.0,5038.0,1200000.0,274700.0,3062312.0,3518896.0,108887.0,4196.0,1834624.0,1846142.0,79198.0,200000.0,995356.0,7654248.0,48.0,22409300.0,20000.0,2289300.0,6612238.0,121030059.0,887100.0,495231.0,243130.0,,3878000.0,465294.0,1213101.0,1103.0,982000.0,4525100.0,52365.0,540531.0,1956.0,3432231.0,6859.0,189487.0,857800.0,2553570.0,5050000.0,515595.0,1000.0,14500.0,854256.0,80700.0,13261000.0,1847500.0,225137.0,250264.0,2000.0,,488614.0,37719640.0,58990.0,145151.0,1560600.0,218.0,1539800.0,15762600.0,116.0,1915000.0,6092.0,812588.0,708000.0,999681.0,4455104.0,180000.0,26670.0
2013,,30000.0,23303376.0,22855576.0,24211360.0,1684274.0,8123.0,3925174.0,449641.0,7296373.0,2690266.0,273584.0,0.0,1000.0,975490.0,294000.0,5738473.0,1757.0,19800.0,5666.0,75000.0,138235.0,5058300.0,8134409.0,8346.0,18.0,93510000.0,14736.0,13472.0,5755.0,720.0,5000.0,9485183.0,37529600.0,22050000.0,29517.0,,3090.0,,406800.0,18.0,258960.0,1857198.0,,38651472.0,19061.0,9460200.0,80000.0,265000.0,27430.0,88.0,2301.0,140000.0,3182111.0,3357307.0,,9304246.0,13940800.0,58104610.0,7744928.0,121926400.0,15181.0,230105.0,70129.0,2871300.0,850.0,1335105.0,1556.0,-1.0,1597700.0,5310.0,1600000.0,213000.0,4178379.0,4700696.0,103973.0,6423.0,1803550.0,1727346.0,91057.0,200000.0,1255000.0,7312025.0,86.0,25019100.0,20000.0,1868600.0,6841977.0,121930527.0,869400.0,1008647.0,311558.0,,6933983.0,368379.0,1474663.0,1110.0,1532796.0,4145200.0,52007.0,819383.0,1784.0,3299049.0,4127.0,151800.0,811700.0,2101183.0,5169235.0,479659.0,1500.0,15000.0,660145.0,81000.0,11921000.0,1841307.0,265152.0,232190.0,1095.0,,447800.0,52090796.0,92014.0,208735.0,1430000.0,161.0,1435000.0,22279300.0,180.0,1870000.0,6684.0,947350.0,545000.0,998940.0,5504941.0,186000.0,41720.0
2014,,24080.0,25716534.0,25303037.0,25979399.0,2072405.0,7683.0,4231589.0,328637.0,7584814.0,2387202.0,201504.0,-1.0,1024.0,1513220.0,280000.0,6261895.0,809.0,20710.0,5548.0,45000.0,173245.0,5261890.0,9315049.0,6488.0,11.0,95850000.0,15056.0,12592.0,6814.0,683.0,5000.0,11628670.0,29280800.0,19000000.0,27452.0,,2962.0,,615500.0,11.0,287954.0,1645950.0,,38950202.0,23409.0,9279804.0,70000.0,473000.0,45668.0,88.0,2159.0,140000.0,2024332.0,3669814.0,,10600000.0,12996900.0,55147120.0,6471400.0,126208400.0,4445.0,218904.0,68635.0,3230600.0,869.0,1304054.0,1624.0,-1.0,1804018.0,5172.0,1200000.0,389600.0,5055111.0,5442349.0,167000.0,5628.0,1994600.0,1883147.0,77943.0,200000.0,1303000.0,7141926.0,5.0,27784700.0,22000.0,3086400.0,6955976.0,126215211.0,1088200.0,1101682.0,338158.0,,5115884.0,489295.0,1358128.0,1118.0,1076000.0,5153300.0,49624.0,572734.0,1178.0,2436197.0,6811.0,126300.0,852400.0,2925079.0,5370259.0,550826.0,1298.0,10000.0,500000.0,50200.0,16606000.0,1449100.0,170550.0,192215.0,3403.0,,413497.0,59711382.0,98794.0,378029.0,840000.0,161.0,1467500.0,24113970.0,56.0,1750000.0,7059.0,868372.0,717000.0,648917.0,5347078.0,185000.0,34743.0
