,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Equatorial Guinea,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Sudan,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,"China, Taiwan Province of",Puerto Rico,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Grenada,Wallis and Futuna Islands,Mauritius,Yemen,Georgia,Lithuania,Russian Federation,Marshall Islands,Tunisia,Paraguay,Tuvalu,Cook Islands,Guadeloupe,Tokelau,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Nauru,Cuba,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Guam,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Sierra Leone,Sri Lanka,Pacific Islands Trust Territory,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1997,,60600.0,73691.0,3790.0,65233.0,63.0,201643.0,26644.0,45000.0,293950.0,91198.0,71001.0,265190.0,7645.0,46442.0,12691303.0,,24673.0,5000.0,7009900.0,251866.0,3417013.0,3050.0,39950.0,55901.0,1615.0,176007.0,-1.0,18303.0,102531.0,3324.0,12278.0,15987.0,1165999.0,,59674.0,,720632.0,569560.0,62705.0,737830.0,,466536.0,82883.0,448130.0,72500.0,6423.0,401770.0,23672.0,5773.0,405007.0,293.0,40377.0,1050.0,15.0,580000.0,3700.0,113272.0,1132928.0,406915.0,114200.0,30285.0,588213.0,1054761.0,27033.0,3200.0,551829.0,28.0,88534.0,72115.0,-1.0,20208.0,7.0,107480.0,53799.0,184740.0,181397.0,141392.0,60061.0,773.0,31000.0,109200.0,134727.0,18168.0,2152.0,4301.0,738.0,49735.0,36100.0,29200.0,3963865.0,14000.0,1217944.0,1155505.0,1800.0,2200.0,124.0,616.0,156745.0,733142.0,2035206.0,54417.0,1321100.0,1318050.0,7506.0,3594094.0,971035.0,1093.0,439015.0,3723.0,33110.0,192759.0,9000.0,221212.0,1488.0,3450.0,783396.0,248502.0,323700.0,477.0,,2700.0,260897.0,-1.0,134582.0,6116092.0,338156.0,882661.0,550.0,,8228.0,480574.0,2795204.0,2049480.0,187141.0,905129.0,6816400.0,43780.0,525.0,6823.0,,115091.0,35566833.0,25759935.0,20349.0,36469300.0,36700.0,665756.0,5479.0,89820.0,371.0,31418.0,874228.0,16504.0,8000.0,3205586.0,79130.0,37000.0,18334.0,24402.0,,286014.0,757.0,866551.0,1727973.0,4400.0,668702.0,1545499.0,25800312.0,566401.0,229434.0,3465615.0,568064.0,61829.0,110950.0,631195.0,81637.0,22400.0,107963.0,96200.0,3064.0,9126.0,20139.0,495125.0,10740150.0,2341.0,549000.0,214215.0,71715.0,588000.0,541.0,2004310.0,689151.0,2322.0,2722.0,97.0,750845.0,497958.0,13.0,7536.0,75100.0,463703.0,,529176.0,66664.0,53423.0,494334.0,,2110700.0,33375.0
1998,,64800.0,74679.0,4200.0,65224.0,63.0,192823.0,16832.0,45000.0,325000.0,79600.0,62017.0,288737.0,6821.0,46651.0,14649232.0,,24297.0,2750.0,7615900.0,223460.0,3426295.0,3000.0,39330.0,53055.0,1664.0,210589.0,-1.0,19833.0,105180.0,3310.0,11750.0,13479.0,1189745.0,,54475.0,,708262.0,537949.0,51249.0,772802.0,,441821.0,79919.0,487080.0,68671.0,7103.0,392855.0,24903.0,5504.0,406987.0,363.0,35983.0,400.0,16.0,580000.0,3400.0,112801.0,923198.0,397279.0,121000.0,30170.0,576093.0,1164323.0,25861.0,4419.0,556514.0,28.0,90381.0,62074.0,-1.0,27533.0,2.0,121171.0,54500.0,192922.0,183914.0,138190.0,59427.0,868.0,26000.0,167000.0,130591.0,19449.0,2022.0,4267.0,656.0,53590.0,48819.0,45575.0,4306893.0,10000.0,1350358.0,1414740.0,1746.0,2087.0,122.0,619.0,140668.0,802202.0,1724427.0,53449.0,1877080.0,1874080.0,9997.0,3553078.0,958720.0,508.0,460044.0,3847.0,35357.0,206935.0,15772.0,251179.0,1576.0,3379.0,825354.0,254883.0,319000.0,668.0,,2500.0,259506.0,-1.0,121241.0,6302388.0,490398.0,800752.0,550.0,,17584.0,512402.0,2916600.0,2122720.0,193884.0,912181.0,7291100.0,36076.0,517.0,7565.0,,99081.0,35576035.0,26438830.0,15000.0,37700100.0,37363.0,667866.0,5552.0,85991.0,377.0,34741.0,1156151.0,16499.0,6490.0,3182712.0,95042.0,40000.0,17167.0,25409.0,,360512.0,700.0,622031.0,1763057.0,5600.0,741001.0,1560411.0,26474813.0,602033.0,248504.0,3129494.0,655465.0,62779.0,95900.0,636763.0,91053.0,22700.0,112600.0,121400.0,2705.0,9141.0,21295.0,470722.0,11717350.0,2950.0,635000.0,158966.0,62209.0,617200.0,542.0,2091844.0,803573.0,1858.0,3800.0,95.0,801062.0,516380.0,8.0,7691.0,68563.0,463286.0,,537994.0,63871.0,86756.0,582159.0,,2576020.0,33882.0
1999,,62500.0,74850.0,4200.0,53994.0,63.0,204290.0,17329.0,45000.0,329052.0,75799.0,60032.0,240762.0,7566.0,46859.0,14333605.0,,24066.0,5300.0,7631200.0,225989.0,3236643.0,2500.0,38710.0,53768.0,1790.0,234622.0,-1.0,23003.0,104200.0,3125.0,12200.0,20073.0,1244724.0,,55121.0,,805523.0,768562.0,50724.0,742739.0,,396886.0,110163.0,465000.0,110062.0,7223.0,483400.0,26470.0,4992.0,419118.0,256.0,32180.0,750.0,16.0,548000.0,3450.0,113180.0,992610.0,419418.0,171230.0,42246.0,526048.0,1445895.0,26363.0,9954.0,554552.0,28.0,94223.0,73967.0,-1.0,41550.0,3.0,162707.0,53920.0,231588.0,186141.0,226602.0,47132.0,955.0,26000.0,222100.0,126656.0,18914.0,2088.0,4235.0,617.0,55040.0,68141.0,93378.0,5720944.0,8000.0,1521711.0,1454600.0,1500.0,1746.0,126.0,620.0,139616.0,1169292.0,1971234.0,54525.0,2775810.0,2773310.0,10338.0,3678970.0,977120.0,777.0,431021.0,4406.0,31890.0,260334.0,7983.0,253859.0,1659.0,3317.0,816771.0,313711.0,319000.0,1426.0,,2607.0,270506.0,-1.0,171497.0,6359518.0,575430.0,818324.0,550.0,,24315.0,505504.0,3098784.0,2358200.0,174031.0,883125.0,6921900.0,54643.0,535.0,8662.0,,100839.0,37447115.0,26166727.0,16000.0,35360400.0,38830.0,558074.0,6537.0,93780.0,376.0,29977.0,1244340.0,16500.0,6400.0,3208727.0,92650.0,40800.0,17679.0,21916.0,,471175.0,750.0,959605.0,1636060.0,2600.0,830511.0,1547908.0,26198907.0,539127.0,296369.0,3863865.0,628811.0,63273.0,149250.0,695149.0,103106.0,23100.0,129329.0,120124.0,2295.0,9156.0,21429.0,444497.0,13370365.0,3944.0,750000.0,98561.0,44903.0,597913.0,525.0,2085932.0,800863.0,1162.0,2200.0,97.0,727800.0,536155.0,10.0,7577.0,63267.0,462422.0,,578637.0,60196.0,119746.0,632281.0,,3109133.0,34457.0
2000,,52500.0,75000.0,4250.0,54004.0,65.0,201389.0,18825.0,46000.0,333040.0,74338.0,59043.0,221583.0,7471.0,35890.0,15160369.0,,21448.0,3500.0,6792300.0,223844.0,3288044.0,2500.0,39905.0,42883.0,1741.0,240260.0,-1.0,,110269.0,3365.0,13100.0,13477.0,1221481.0,,53700.0,,502232.0,460084.0,48965.0,771057.0,,466774.0,132354.0,504000.0,58828.0,7483.0,529200.0,43006.0,5050.0,421012.0,219.0,35647.0,900.0,17.0,574500.0,3396.0,120840.0,1050706.0,410439.0,142000.0,44537.0,447229.0,1218054.0,26946.0,9200.0,519589.0,28.0,92709.0,73452.0,-1.0,32910.0,2.0,104363.0,58351.0,217681.0,188388.0,174925.0,46991.0,1055.0,25000.0,202000.0,115425.0,17616.0,2089.0,4207.0,623.0,58509.0,13202.0,65054.0,5104630.0,8000.0,1409419.0,1522662.0,1800.0,1642.0,120.0,621.0,116854.0,641061.0,2484031.0,56123.0,2186159.0,2183659.0,10131.0,3570469.0,1050278.0,548.0,469459.0,5900.0,31400.0,239890.0,6730.0,241762.0,1866.0,3265.0,688097.0,465573.0,329000.0,760.0,,2646.0,260885.0,-1.0,193317.0,6307637.0,452320.0,845185.0,600.0,,28886.0,510689.0,3392286.0,2091707.0,166963.0,866246.0,7063000.0,54896.0,551.0,8662.0,18500.0,117115.0,37125476.0,29168440.0,19000.0,34620600.0,40305.0,590526.0,5768.0,97080.0,372.0,41738.0,1067647.0,16500.0,5730.0,3212247.0,57920.0,33810.0,17905.0,23422.0,3000.0,415289.0,700.0,1135024.0,1670541.0,2700.0,871837.0,1475138.0,29204087.0,503017.0,297780.0,3724913.0,602842.0,64023.0,65128.0,757419.0,94827.0,24382.0,107759.0,133640.0,3200.0,9171.0,20739.0,385608.0,12808003.0,4429.0,476000.0,111070.0,41406.0,570700.0,550.0,1913319.0,852045.0,810.0,2570.0,100.0,589365.0,524154.0,5.0,7770.0,47036.0,463242.0,,605407.0,65189.0,102074.0,556425.0,,3107700.0,34570.0
2001,,73100.0,76300.0,4000.0,65404.0,68.0,208480.0,21200.0,46000.0,271036.0,77100.0,59077.0,234844.0,7506.0,29436.0,15551767.0,,24267.0,3100.0,5742800.0,234449.0,3385523.0,2500.0,56098.0,38507.0,1792.0,221955.0,-1.0,,146655.0,2834.0,13800.0,12637.0,1193470.0,,52100.0,,807372.0,476283.0,49316.0,776512.0,,420068.0,149856.0,545367.0,49207.0,8213.0,542671.0,44322.0,3767.0,400284.0,228.0,31370.0,606.0,15.0,515000.0,3130.0,121139.0,1366722.0,390239.0,112006.0,44477.0,434387.0,1203725.0,27521.0,10600.0,559817.0,28.0,93186.0,69092.0,-1.0,32158.0,1.0,80320.0,59369.0,237645.0,196763.0,180675.0,50489.0,1135.0,25000.0,204000.0,113281.0,18220.0,2078.0,4185.0,623.0,60411.0,44997.0,61848.0,4108530.0,8000.0,1397507.0,1765570.0,1500.0,1639.0,116.0,621.0,117683.0,895346.0,2829942.0,57212.0,2006754.0,2004254.0,10334.0,3717935.0,981352.0,638.0,615662.0,7750.0,24170.0,189553.0,8081.0,260961.0,1903.0,3176.0,800772.0,245175.0,319000.0,1041.0,,2700.0,279869.0,-1.0,211094.0,6570358.0,462227.0,918076.0,600.0,,27638.0,461440.0,3622984.0,2014048.0,157198.0,839163.0,6974000.0,55218.0,557.0,8435.0,22800.0,95637.0,37661686.0,29478770.0,18000.0,32996700.0,41020.0,589839.0,6260.0,99010.0,368.0,36671.0,938499.0,16500.0,10880.0,3216944.0,82550.0,15100.0,19900.0,24146.0,3000.0,443015.0,720.0,975920.0,1642408.0,2400.0,910178.0,1482293.0,29510140.0,768625.0,256534.0,3418132.0,632132.0,64104.0,67012.0,811667.0,98093.0,23498.0,110416.0,154948.0,5000.0,9208.0,22323.0,487197.0,13067341.0,4430.0,482000.0,95366.0,36057.0,593100.0,565.0,1935216.0,841732.0,1140.0,2553.0,101.0,608265.0,522292.0,7.0,6751.0,66800.0,461302.0,,561210.0,64254.0,90504.0,441472.0,,2624660.0,34115.0
2002,,67500.0,75850.0,4100.0,65411.0,68.0,198353.0,17299.0,46000.0,277035.0,81602.0,59032.0,237906.0,7545.0,30740.0,17792699.0,,12270.0,3300.0,5637400.0,241473.0,3289291.0,2500.0,60274.0,53738.0,1872.0,267743.0,-1.0,,151862.0,2735.0,14062.0,12082.0,1169973.0,,53143.0,,804839.0,601201.0,50645.0,729590.0,,367024.0,117324.0,658674.0,70660.0,8928.0,593575.0,47189.0,4276.0,396862.0,254.0,31370.0,494.0,16.0,510000.0,3450.0,105286.0,1576510.0,409581.0,113000.0,47170.0,421027.0,1341101.0,28040.0,21500.0,638640.0,29.0,93252.0,73231.0,-1.0,10408.0,2.0,84344.0,59945.0,262079.0,209599.0,203021.0,48399.0,1224.0,25000.0,161000.0,110815.0,22032.0,2066.0,4171.0,616.0,60307.0,38434.0,70457.0,4413293.0,8000.0,1395881.0,1730963.0,1678.0,1500.0,115.0,611.0,74385.0,975078.0,2695797.0,49079.0,1875754.0,1873254.0,10038.0,3347914.0,962925.0,1376.0,483721.0,8450.0,26102.0,177000.0,8137.0,274194.0,1812.0,3174.0,910976.0,394970.0,324000.0,3328.0,,2716.0,261000.0,-1.0,222081.0,6802572.0,455353.0,745288.0,650.0,,32962.0,467012.0,3689670.0,1835925.0,157606.0,819869.0,7247000.0,55640.0,562.0,8402.0,21400.0,95737.0,36729952.0,28234535.0,20000.0,31606400.0,41435.0,694114.0,5148.0,99430.0,365.0,52432.0,1003632.0,16500.0,10990.0,3254811.0,93666.0,16210.0,19558.0,24268.0,3492.0,416562.0,600.0,872364.0,1502323.0,2200.0,921926.0,1458206.0,28265905.0,810056.0,256379.0,2793600.0,552009.0,64514.0,143807.0,771533.0,105834.0,24643.0,110833.0,160637.0,6500.0,9168.0,19729.0,466529.0,13891533.0,4181.0,445000.0,75882.0,25239.0,605700.0,565.0,2040540.0,908618.0,1345.0,2571.0,106.0,436987.0,520857.0,10.0,5773.0,103699.0,461162.0,,595359.0,66375.0,104248.0,508021.0,,2974090.0,33924.0
2003,,74600.0,75800.0,3000.0,60303.0,69.0,201737.0,16912.0,46000.0,282200.0,84780.0,59213.0,274793.0,7593.0,36447.0,19913648.0,,12148.0,3500.0,6903100.0,255548.0,3339001.0,3200.0,65771.0,53457.0,1876.0,377736.0,-1.0,,217580.0,2686.0,14350.0,12619.0,1155064.0,,54394.0,,849975.0,651474.0,50766.0,749649.0,,414410.0,119270.0,800996.0,62301.0,12902.0,820467.0,52750.0,4580.0,410794.0,248.0,31064.0,433.0,16.0,480000.0,1970.0,108436.0,1600848.0,411680.0,152333.0,47895.0,414967.0,1326978.0,28294.0,29000.0,607964.0,28.0,94006.0,115362.0,-1.0,15965.0,3.0,106737.0,59839.0,337221.0,228416.0,210441.0,48059.0,1211.0,25000.0,144386.0,100236.0,24003.0,2034.0,4150.0,755.0,60802.0,45873.0,77000.0,5674295.0,8000.0,1670925.0,1778224.0,1665.0,750.0,110.0,597.0,63470.0,839979.0,2938133.0,75584.0,1556150.0,1552950.0,10105.0,3623855.0,929972.0,1574.0,613913.0,3690.0,29879.0,194000.0,7290.0,292816.0,1802.0,3194.0,803381.0,501147.0,326000.0,3633.0,,2740.0,264000.0,-1.0,230926.0,7129727.0,448268.0,759550.0,700.0,,46437.0,467043.0,3577000.0,1974504.0,149397.0,820886.0,7520000.0,56181.0,565.0,8225.0,24876.0,91339.0,36422748.0,29925552.0,20055.0,32209000.0,39488.0,677642.0,5996.0,100223.0,359.0,37821.0,1323356.0,16500.0,7536.0,3287750.0,75180.0,9000.0,21350.0,24422.0,3674.0,424532.0,680.0,609604.0,1473542.0,2300.0,1031706.0,1441657.0,29956616.0,913835.0,336088.0,2852986.0,610414.0,64495.0,261300.0,412810.0,110715.0,23785.0,112334.0,162364.0,7000.0,9354.0,19325.0,402355.0,15127314.0,4001.0,576000.0,86496.0,39822.0,598700.0,580.0,1999095.0,869525.0,1360.0,2100.0,110.0,553353.0,531431.0,20.0,5671.0,122200.0,470052.0,,572837.0,65159.0,105119.0,699093.0,,4225629.0,33637.0
2004,,67800.0,76500.0,3300.0,61509.0,71.0,205563.0,16984.0,46000.0,265960.0,92428.0,61392.0,286215.0,7777.0,37660.0,23417829.0,,13959.0,3200.0,6902900.0,292060.0,3320800.0,3200.0,73850.0,53000.0,1922.0,300056.0,-1.0,,244254.0,3926.0,13727.0,12160.0,1178884.0,,54200.0,,867245.0,651991.0,49103.0,789952.0,,512753.0,128064.0,849879.0,89562.0,13196.0,861783.0,55590.0,3830.0,402851.0,229.0,27178.0,542.0,15.0,525000.0,2873.0,110667.0,1819144.0,408744.0,210500.0,51290.0,408791.0,1335211.0,29111.0,57800.0,610136.0,28.0,94127.0,181900.0,-1.0,15596.0,3.0,121943.0,60606.0,367425.0,265559.0,198270.0,49519.0,1317.0,27000.0,210072.0,94875.0,24316.0,2033.0,4223.0,712.0,35296.0,34274.0,107600.0,5671973.0,8000.0,1681099.0,2356328.0,1600.0,700.0,107.0,602.0,111210.0,832951.0,3058500.0,80241.0,1747979.0,1744779.0,10847.0,4018050.0,915772.0,645.0,657030.0,2501.0,31395.0,221500.0,7841.0,301958.0,1620.0,3198.0,929651.0,431964.0,319000.0,2860.0,,2764.0,273041.0,-1.0,210995.0,7444463.0,563082.0,740921.0,700.0,,50495.0,452733.0,3720884.0,1925587.0,146087.0,831434.0,7747000.0,58800.0,575.0,7971.0,26085.0,114478.0,37120810.0,30277759.0,19054.0,36321000.0,38731.0,635091.0,6490.0,96542.0,352.0,37946.0,1107340.0,16541.0,6854.0,3331708.0,72222.0,8400.0,25100.0,24448.0,4191.0,382296.0,650.0,850873.0,1446407.0,2200.0,995331.0,1507000.0,30304937.0,932194.0,312572.0,2920333.0,678438.0,64633.0,364015.0,580405.0,133533.0,23406.0,106526.0,146738.0,6800.0,9500.0,19294.0,491314.0,16685769.0,4480.0,588600.0,95711.0,51987.0,644124.0,617.0,1938848.0,1015696.0,1450.0,2200.0,130.0,741902.0,540473.0,25.0,5257.0,152600.0,413330.0,,595164.0,63996.0,98104.0,632930.0,,3996625.0,34558.0
2005,,76500.0,97800.0,3115.0,60315.0,72.0,204899.0,17053.0,57000.0,284200.0,91182.0,61377.0,210509.0,7576.0,31080.0,25071776.0,,16552.0,2500.0,7337468.0,291181.0,3082384.0,2889.0,79942.0,53504.0,1927.0,314235.0,-1.0,,252345.0,3933.0,15400.0,10952.0,1160446.0,,58302.0,,869275.0,697966.0,48776.0,808223.0,,559444.0,116354.0,882295.0,92005.0,13987.0,853500.0,58131.0,6353.0,383603.0,234.0,27368.0,292.0,15.0,600000.0,2966.0,109675.0,1990930.0,411528.0,208115.0,55305.0,391726.0,1395543.0,29651.0,74500.0,527298.0,27.0,93327.0,225326.0,-1.0,22430.0,3.0,111724.0,60804.0,416640.0,286105.0,215221.0,47615.0,1369.0,27000.0,204079.0,108517.0,24252.0,2000.0,4286.0,637.0,36403.0,39019.0,115000.0,6462372.0,8000.0,1690164.0,2436130.0,1673.0,720.0,104.0,600.0,148189.0,728168.0,3084900.0,99591.0,1449952.0,1447063.0,11224.0,3912103.0,941131.0,627.0,921501.0,6111.0,37265.0,310686.0,8167.0,300290.0,1385.0,3240.0,1088044.0,383339.0,314000.0,3253.0,,2787.0,264298.0,-1.0,194112.0,7884985.0,577927.0,925119.0,700.0,,46809.0,502103.0,3877350.0,2057603.0,167678.0,846141.0,7985648.0,57897.0,580.0,7447.0,24924.0,119815.0,37071100.0,29600110.0,22000.0,38476800.0,44426.0,662272.0,6996.0,100208.0,345.0,39646.0,1178342.0,16495.0,6694.0,3322577.0,91420.0,10510.0,26200.0,25455.0,4061.0,399287.0,600.0,879677.0,1457443.0,3700.0,951291.0,1468590.0,29627478.0,983803.0,334005.0,2775106.0,675804.0,64657.0,403395.0,582220.0,127223.0,23578.0,113281.0,143763.0,3600.0,9537.0,18997.0,459470.0,16697267.0,674.0,640700.0,130834.0,50226.0,678493.0,663.0,1860395.0,1201833.0,1430.0,2580.0,210.0,594997.0,550647.0,30.0,5588.0,170100.0,418920.0,,620395.0,68001.0,138287.0,670906.0,,4423620.0,35551.0
2006,,107900.0,98300.0,3097.0,61669.0,73.0,262766.0,25036.0,61000.0,291207.0,86400.0,62411.0,154687.0,7593.0,37580.0,23698706.0,349484.0,14205.0,3500.0,7435910.0,272994.0,3183700.0,2719.0,84983.0,59459.0,1937.0,349768.0,10000.0,,242394.0,4049.0,14600.0,9613.0,1186202.0,,55225.0,,853754.0,730873.0,48005.0,803772.0,,499785.0,121315.0,917329.0,98690.0,15040.0,903342.0,58560.0,7778.0,387234.0,259.0,29763.0,300.0,15.0,600000.0,3450.0,121681.0,1816129.0,412958.0,210500.0,53593.0,389958.0,1487274.0,29090.0,85300.0,352322.0,26.0,94046.0,149228.0,-1.0,24631.0,5.0,125546.0,61680.0,389784.0,281337.0,252557.0,45068.0,1428.0,27972.0,183924.0,93090.0,25215.0,2000.0,4200.0,678.0,38846.0,23400.0,153400.0,7380550.0,8000.0,1700032.0,2676500.0,1675.0,1040.0,99.0,598.0,126328.0,827173.0,3153500.0,66011.0,1551526.0,1548807.0,11478.0,3942748.0,965587.0,709.0,921558.0,6603.0,39865.0,273096.0,6037.0,269203.0,1407.0,3292.0,1071710.0,393970.0,319000.0,3972.0,,2811.0,284886.0,-1.0,186622.0,8194593.0,653477.0,837554.0,700.0,,62699.0,514986.0,3938081.0,2213836.0,151616.0,860432.0,7839118.0,61750.0,575.0,10271.0,25774.0,121712.0,37373729.0,27996581.0,20000.0,37964800.0,43261.0,661030.0,8300.0,118285.0,339.0,35324.0,1270328.0,16500.0,6514.0,3418892.0,72342.0,6400.0,29800.0,24771.0,4782.0,437791.0,700.0,701186.0,1497032.0,5100.0,954991.0,1476210.0,28026344.0,967857.0,,2633667.0,574701.0,64580.0,378464.0,563418.0,123195.0,23989.0,131365.0,151453.0,600.0,9600.0,19067.0,400386.0,17904083.0,835.0,611000.0,118106.0,41713.0,624900.0,711.0,1948945.0,1212485.0,1450.0,2563.0,190.0,527889.0,566406.0,30.0,5668.0,181300.0,419280.0,,655740.0,68409.0,121456.0,799028.0,2700.0,5118219.0,36023.0
2007,,89500.0,98400.0,3063.0,60330.0,74.0,276476.0,17707.0,63000.0,357250.0,83518.0,63483.0,159434.0,7553.0,28250.0,22448521.0,316265.0,13848.0,3419.0,8293335.0,269225.0,3168836.0,2265.0,90808.0,58729.0,1956.0,324766.0,8000.0,,308044.0,4261.0,12195.0,9765.0,1179077.0,,68261.0,,701528.0,794551.0,48391.0,819569.0,,518162.0,129691.0,745717.0,92021.0,11718.0,857041.0,67238.0,7300.0,364984.0,266.0,28121.0,310.0,15.0,642700.0,3500.0,117381.0,2141604.0,403854.0,210500.0,53966.0,385897.0,1583424.0,30863.0,101500.0,416835.0,25.0,95853.0,160758.0,-1.0,24137.0,6.0,179327.0,61384.0,409288.0,294223.0,233745.0,38400.0,1484.0,29000.0,274913.0,93300.0,26053.0,2140.0,4293.0,640.0,40280.0,23328.0,176100.0,6349390.0,8000.0,1724538.0,2796000.0,1700.0,770.0,96.0,597.0,149178.0,599350.0,3302700.0,77512.0,1506403.0,1504138.0,12211.0,3958193.0,987382.0,618.0,865058.0,7645.0,37310.0,256563.0,2326.0,261642.0,1439.0,3150.0,1185661.0,463428.0,319000.0,6567.0,,2800.0,332314.0,-1.0,201493.0,8747376.0,832140.0,758358.0,700.0,,74136.0,581780.0,4006391.0,2290011.0,140038.0,867315.0,7757918.0,64556.0,580.0,10450.0,25124.0,121020.0,32215828.0,26705947.0,22488.0,38944000.0,46757.0,710955.0,7600.0,121451.0,333.0,44163.0,1173387.0,16500.0,6200.0,3444880.0,60482.0,7310.0,30707.0,22636.0,5394.0,451295.0,500.0,681060.0,1428214.0,8200.0,981763.0,1479508.0,26734069.0,888862.0,,1996750.0,591680.0,60173.0,414620.0,806035.0,107490.0,25247.0,118631.0,147453.0,500.0,9650.0,18663.0,421460.0,19114752.0,863.0,693500.0,92172.0,44308.0,624300.0,755.0,1880540.0,1239957.0,1600.0,2538.0,200.0,577429.0,578785.0,32.0,5623.0,115982.0,417720.0,,652665.0,68622.0,97239.0,686315.0,2300.0,4859872.0,36390.0
2008,,63800.0,97800.0,2993.0,60338.0,75.0,237084.0,19653.0,61000.0,339300.0,78455.0,63427.0,146946.0,7549.0,47440.0,23149164.0,351752.0,14103.0,3750.0,8575259.0,257839.0,3257417.0,2243.0,97749.0,61950.0,1959.0,359663.0,6000.0,,342886.0,4114.0,13194.0,10628.0,1080470.0,,62883.0,,694272.0,849351.0,48205.0,812229.0,,542677.0,145859.0,784084.0,93000.0,10516.0,934993.0,82646.0,5400.0,371554.0,270.0,27414.0,350.0,15.0,570400.0,2805.0,118307.0,2268292.0,393951.0,210500.0,58619.0,402091.0,1409392.0,31783.0,84600.0,415956.0,23.0,90707.0,144362.0,-1.0,32326.0,6.0,172714.0,59269.0,420969.0,300706.0,251819.0,35122.0,1526.0,29000.0,369916.0,90460.0,25892.0,2120.0,4331.0,643.0,41308.0,30130.0,163000.0,7441830.0,8000.0,1736260.0,2792377.0,1689.0,794.0,92.0,597.0,161128.0,841784.0,3743750.0,54951.0,1878700.0,1876457.0,11099.0,3811151.0,998724.0,638.0,823687.0,7000.0,40662.0,262289.0,9896.0,244869.0,1388.0,3334.0,1317891.0,777670.0,319000.0,5584.0,,2868.0,331606.0,-1.0,214667.0,9255131.0,800150.0,861036.0,700.0,,77887.0,561305.0,4158136.0,2181911.0,135227.0,875229.0,7939429.0,67415.0,575.0,10573.0,20617.0,104309.0,35522881.0,28405650.0,21501.0,38464900.0,55946.0,715548.0,5860.0,106318.0,327.0,40630.0,1226932.0,16500.0,4811.0,3464230.0,34212.0,7358.0,31107.0,24532.0,5230.0,483851.0,500.0,914121.0,1418490.0,6700.0,1060633.0,1462708.0,28433064.0,1042049.0,,2672710.0,598004.0,60560.0,506501.0,751567.0,97779.0,27297.0,121663.0,155989.0,500.0,9600.0,18038.0,292715.0,19617492.0,1097.0,614232.0,71299.0,54545.0,626300.0,701.0,1896714.0,1088622.0,1650.0,2525.0,198.0,560054.0,565634.0,31.0,5576.0,119967.0,416300.0,,486977.0,69875.0,114185.0,841003.0,2800.0,6283335.0,35995.0
